timestamp,backend,blind,kind,rep,delay_us,shots,counts_json,p00,p01,p10,p11,mutual_info_bits,shannon_entropy_bits,structured_dynamic_supported
1770349913,aer_simulator,B,BELL_STRUCTURED,1,44.721359549995796,4000,"{""00"": 1949, ""11"": 2051}",0.48725,nan,nan,0.51275,0.9995308929276361,0.9995308929276361,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,17.536508262369036,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,1,0.0,4000,"{""00"": 2019, ""11"": 1981}",0.50475,nan,nan,0.49525,0.9999348974070078,0.9999348974070077,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,114.04778933624591,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,44.721359549995796,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,0.0,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,17.536508262369036,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,94.57416090031758,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,14.542154334489535,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,T1,1,233.72334241633322,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,1,165.8500554035038,4000,"{""01"": 2021, ""10"": 1979}",nan,0.50525,0.49475,nan,0.9999204699744693,0.9999204699744692,False
1770349913,aer_simulator,Z,T1,1,19.25353263168774,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,A,RAMSEY_SINGLE,1,12.059085510306963,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,1,10.0,4000,"{""01"": 2041, ""10"": 1959}",nan,0.51025,0.48975,nan,0.9996968324680915,0.9996968324680914,False
1770349913,aer_simulator,Z,T1,1,110.5209449592116,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,T1,1,300.0,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,1,12.059085510306963,4000,"{""01"": 2042, ""10"": 1958}",nan,0.5105,0.4895,nan,0.9996818623579607,0.9996818623579606,False
1770349913,aer_simulator,C,BELL_NOISE,1,44.721359549995796,4000,"{""00"": 2051, ""11"": 1949}",0.51275,nan,nan,0.48725,0.9995308929276361,0.9995308929276361,False
1770349913,aer_simulator,C,BELL_NOISE,1,78.42564912528776,4000,"{""10"": 2042, ""01"": 1958}",nan,0.4895,0.5105,nan,0.9996818623579607,0.9996818623579606,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,10.0,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,Z,RAMSEY_SINGLE_CAL,1,30.752912203613754,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770349913,aer_simulator,C,BELL_NOISE,1,21.14742526881128,4000,"{""00"": 2070, ""11"": 1930}",0.5175,nan,nan,0.4825,0.9991161687869751,0.9991161687869752,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,12.059085510306963,4000,"{""11"": 2028, ""00"": 1972}",0.493,nan,nan,0.507,0.9998586112670831,0.9998586112670831,False
1770349913,aer_simulator,B,BELL_STRUCTURED,1,0.0,4000,"{""00"": 2002, ""11"": 1998}",0.5005,nan,nan,0.4995,0.9999992786523593,0.9999992786523595,False
1770349913,aer_simulator,C,BELL_NOISE,1,37.08519979543408,4000,"{""10"": 1951, ""01"": 2049}",nan,0.51225,0.48775,nan,0.9995669678235235,0.9995669678235235,False
