kind,blind,delay_us,lambda,classical_ref,shots,counts_json,p00,p11,p01,p10,rep
BELL_LAMBDA_SWEEP,L03,200.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1525, ""10"": 229, ""11"": 66, ""01"": 180}",0.7625,0.033,0.09,0.1145,4
BELL_LAMBDA_SWEEP,L04,0.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 979, ""11"": 947, ""10"": 37, ""01"": 37}",0.4895,0.4735,0.0185,0.0185,4
BELL_LAMBDA_SWEEP,L04,8.333333333333334,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 854, ""11"": 708, ""01"": 245, ""10"": 193}",0.427,0.354,0.1225,0.0965,4
BELL_LAMBDA_SWEEP,L04,16.666666666666668,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 258, ""00"": 853, ""10"": 245, ""11"": 644}",0.4265,0.322,0.129,0.1225,4
BELL_LAMBDA_SWEEP,L04,25.0,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 288, ""00"": 907, ""01"": 293, ""11"": 512}",0.4535,0.256,0.1465,0.144,4
BELL_LAMBDA_SWEEP,L04,33.333333333333336,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 908, ""01"": 317, ""10"": 306, ""11"": 469}",0.454,0.2345,0.1585,0.153,4
BELL_LAMBDA_SWEEP,L04,41.66666666666667,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 960, ""11"": 409, ""01"": 300, ""10"": 331}",0.48,0.2045,0.15,0.1655,4
BELL_LAMBDA_SWEEP,L04,50.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 339, ""01"": 333, ""10"": 304, ""00"": 1024}",0.512,0.1695,0.1665,0.152,4
BELL_LAMBDA_SWEEP,L04,60.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 297, ""01"": 337, ""00"": 1054, ""10"": 312}",0.527,0.1485,0.1685,0.156,4
BELL_LAMBDA_SWEEP,L04,80.0,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 320, ""01"": 329, ""11"": 235, ""00"": 1116}",0.558,0.1175,0.1645,0.16,4
BELL_LAMBDA_SWEEP,L04,100.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1210, ""10"": 317, ""01"": 320, ""11"": 153}",0.605,0.0765,0.16,0.1585,4
BELL_LAMBDA_SWEEP,L04,120.0,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1304, ""11"": 146, ""10"": 265, ""01"": 285}",0.652,0.073,0.1425,0.1325,4
BELL_LAMBDA_SWEEP,L04,140.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1349, ""11"": 127, ""10"": 265, ""01"": 259}",0.6745,0.0635,0.1295,0.1325,4
BELL_LAMBDA_SWEEP,L04,160.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1462, ""10"": 210, ""01"": 262, ""11"": 66}",0.731,0.033,0.131,0.105,4
BELL_LAMBDA_SWEEP,L04,180.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1467, ""01"": 245, ""10"": 206, ""11"": 82}",0.7335,0.041,0.1225,0.103,4
BELL_LAMBDA_SWEEP,L04,200.0,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1556, ""01"": 198, ""10"": 192, ""11"": 54}",0.778,0.027,0.099,0.096,4
BELL_LAMBDA_SWEEP,L05,0.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 45, ""11"": 958, ""00"": 944, ""10"": 53}",0.472,0.479,0.0225,0.0265,4
BELL_LAMBDA_SWEEP,L05,8.333333333333334,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 835, ""11"": 749, ""10"": 221, ""01"": 195}",0.4175,0.3745,0.0975,0.1105,4
BELL_LAMBDA_SWEEP,L05,16.666666666666668,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 888, ""11"": 589, ""01"": 275, ""10"": 248}",0.444,0.2945,0.1375,0.124,4
BELL_LAMBDA_SWEEP,L05,25.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 529, ""00"": 935, ""10"": 264, ""01"": 272}",0.4675,0.2645,0.136,0.132,4
BELL_LAMBDA_SWEEP,L05,33.333333333333336,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 941, ""11"": 455, ""10"": 289, ""01"": 315}",0.4705,0.2275,0.1575,0.1445,4
BELL_LAMBDA_SWEEP,L05,41.66666666666667,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 936, ""01"": 293, ""11"": 437, ""10"": 334}",0.468,0.2185,0.1465,0.167,4
BELL_LAMBDA_SWEEP,L05,50.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1031, ""11"": 345, ""01"": 320, ""10"": 304}",0.5155,0.1725,0.16,0.152,4
BELL_LAMBDA_SWEEP,L05,60.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1032, ""10"": 362, ""11"": 284, ""01"": 322}",0.516,0.142,0.161,0.181,4
BELL_LAMBDA_SWEEP,L05,80.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 334, ""00"": 1151, ""11"": 213, ""01"": 302}",0.5755,0.1065,0.151,0.167,4
BELL_LAMBDA_SWEEP,L05,100.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 271, ""00"": 1267, ""01"": 291, ""11"": 171}",0.6335,0.0855,0.1455,0.1355,4
BELL_LAMBDA_SWEEP,L05,120.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 285, ""00"": 1284, ""10"": 284, ""11"": 147}",0.642,0.0735,0.1425,0.142,4
BELL_LAMBDA_SWEEP,L05,140.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1359, ""10"": 281, ""01"": 252, ""11"": 108}",0.6795,0.054,0.126,0.1405,4
BELL_LAMBDA_SWEEP,L05,160.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 218, ""00"": 1440, ""10"": 252, ""11"": 90}",0.72,0.045,0.109,0.126,4
BELL_LAMBDA_SWEEP,L05,180.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1514, ""01"": 209, ""10"": 209, ""11"": 68}",0.757,0.034,0.1045,0.1045,4
BELL_LAMBDA_SWEEP,L05,200.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1558, ""10"": 182, ""01"": 207, ""11"": 53}",0.779,0.0265,0.1035,0.091,4
BELL_LAMBDA_SWEEP,L06,0.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 963, ""00"": 961, ""10"": 40, ""01"": 36}",0.4805,0.4815,0.018,0.02,4
BELL_LAMBDA_SWEEP,L06,8.333333333333334,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 888, ""11"": 718, ""01"": 186, ""10"": 208}",0.444,0.359,0.093,0.104,4
BELL_LAMBDA_SWEEP,L06,16.666666666666668,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 280, ""11"": 615, ""00"": 859, ""10"": 246}",0.4295,0.3075,0.14,0.123,4
BELL_LAMBDA_SWEEP,L06,25.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 519, ""10"": 263, ""00"": 943, ""01"": 275}",0.4715,0.2595,0.1375,0.1315,4
BELL_LAMBDA_SWEEP,L06,33.333333333333336,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 267, ""10"": 298, ""00"": 942, ""11"": 493}",0.471,0.2465,0.1335,0.149,4
BELL_LAMBDA_SWEEP,L06,41.66666666666667,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 972, ""10"": 316, ""01"": 307, ""11"": 405}",0.486,0.2025,0.1535,0.158,4
BELL_LAMBDA_SWEEP,L06,50.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1012, ""10"": 311, ""01"": 296, ""11"": 381}",0.506,0.1905,0.148,0.1555,4
BELL_LAMBDA_SWEEP,L06,60.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1084, ""10"": 311, ""11"": 308, ""01"": 297}",0.542,0.154,0.1485,0.1555,4
BELL_LAMBDA_SWEEP,L06,80.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1130, ""10"": 324, ""01"": 313, ""11"": 233}",0.565,0.1165,0.1565,0.162,4
BELL_LAMBDA_SWEEP,L06,100.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 169, ""00"": 1239, ""10"": 288, ""01"": 304}",0.6195,0.0845,0.152,0.144,4
BELL_LAMBDA_SWEEP,L06,120.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 289, ""00"": 1312, ""11"": 113, ""10"": 286}",0.656,0.0565,0.1445,0.143,4
BELL_LAMBDA_SWEEP,L06,140.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1372, ""01"": 293, ""10"": 238, ""11"": 97}",0.686,0.0485,0.1465,0.119,4
BELL_LAMBDA_SWEEP,L06,160.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1399, ""10"": 263, ""01"": 243, ""11"": 95}",0.6995,0.0475,0.1215,0.1315,4
BELL_LAMBDA_SWEEP,L06,180.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1447, ""10"": 255, ""01"": 220, ""11"": 78}",0.7235,0.039,0.11,0.1275,4
BELL_LAMBDA_SWEEP,L06,200.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1522, ""10"": 219, ""01"": 203, ""11"": 56}",0.761,0.028,0.1015,0.1095,4
BELL_LAMBDA_SWEEP,L07,0.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 982, ""11"": 935, ""01"": 36, ""10"": 47}",0.491,0.4675,0.018,0.0235,4
BELL_LAMBDA_SWEEP,L07,8.333333333333334,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 209, ""00"": 819, ""11"": 737, ""01"": 235}",0.4095,0.3685,0.1175,0.1045,4
BELL_LAMBDA_SWEEP,L07,16.666666666666668,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 844, ""11"": 668, ""10"": 244, ""01"": 244}",0.422,0.334,0.122,0.122,4
BELL_LAMBDA_SWEEP,L07,25.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 271, ""11"": 546, ""01"": 298, ""00"": 885}",0.4425,0.273,0.149,0.1355,4
BELL_LAMBDA_SWEEP,L07,33.333333333333336,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 966, ""11"": 476, ""10"": 297, ""01"": 261}",0.483,0.238,0.1305,0.1485,4
BELL_LAMBDA_SWEEP,L07,41.66666666666667,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 939, ""10"": 292, ""01"": 346, ""11"": 423}",0.4695,0.2115,0.173,0.146,4
BELL_LAMBDA_SWEEP,L07,50.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 310, ""00"": 1007, ""11"": 351, ""01"": 332}",0.5035,0.1755,0.166,0.155,4
BELL_LAMBDA_SWEEP,L07,60.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 320, ""11"": 304, ""00"": 1051, ""10"": 325}",0.5255,0.152,0.16,0.1625,4
BELL_LAMBDA_SWEEP,L07,80.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 342, ""00"": 1100, ""10"": 330, ""11"": 228}",0.55,0.114,0.171,0.165,4
BELL_LAMBDA_SWEEP,L07,100.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1230, ""01"": 294, ""10"": 293, ""11"": 183}",0.615,0.0915,0.147,0.1465,4
BELL_LAMBDA_SWEEP,L07,120.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1307, ""11"": 131, ""01"": 286, ""10"": 276}",0.6535,0.0655,0.143,0.138,4
BELL_LAMBDA_SWEEP,L07,140.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1389, ""10"": 266, ""01"": 258, ""11"": 87}",0.6945,0.0435,0.129,0.133,4
BELL_LAMBDA_SWEEP,L07,160.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1425, ""10"": 237, ""01"": 251, ""11"": 87}",0.7125,0.0435,0.1255,0.1185,4
BELL_LAMBDA_SWEEP,L07,180.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1507, ""01"": 218, ""11"": 69, ""10"": 206}",0.7535,0.0345,0.109,0.103,4
BELL_LAMBDA_SWEEP,L07,200.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1529, ""11"": 74, ""10"": 195, ""01"": 202}",0.7645,0.037,0.101,0.0975,4
BELL_LAMBDA_SWEEP,L08,0.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 988, ""11"": 941, ""10"": 32, ""01"": 39}",0.494,0.4705,0.0195,0.016,4
BELL_LAMBDA_SWEEP,L08,8.333333333333334,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 713, ""00"": 845, ""01"": 231, ""10"": 211}",0.4225,0.3565,0.1155,0.1055,4
BELL_LAMBDA_SWEEP,L08,16.666666666666668,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 847, ""10"": 264, ""11"": 646, ""01"": 243}",0.4235,0.323,0.1215,0.132,4
BELL_LAMBDA_SWEEP,L08,25.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 273, ""00"": 938, ""10"": 250, ""11"": 539}",0.469,0.2695,0.1365,0.125,4
BELL_LAMBDA_SWEEP,L08,33.333333333333336,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 281, ""00"": 972, ""11"": 459, ""10"": 288}",0.486,0.2295,0.1405,0.144,4
BELL_LAMBDA_SWEEP,L08,41.66666666666667,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 398, ""00"": 979, ""01"": 327, ""10"": 296}",0.4895,0.199,0.1635,0.148,4
BELL_LAMBDA_SWEEP,L08,50.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 289, ""00"": 1019, ""11"": 352, ""10"": 340}",0.5095,0.176,0.1445,0.17,4
BELL_LAMBDA_SWEEP,L08,60.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 307, ""00"": 1039, ""10"": 324, ""01"": 330}",0.5195,0.1535,0.165,0.162,4
BELL_LAMBDA_SWEEP,L08,80.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1129, ""01"": 308, ""10"": 345, ""11"": 218}",0.5645,0.109,0.154,0.1725,4
BELL_LAMBDA_SWEEP,L08,100.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1226, ""11"": 171, ""01"": 293, ""10"": 310}",0.613,0.0855,0.1465,0.155,4
BELL_LAMBDA_SWEEP,L08,120.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 126, ""00"": 1274, ""01"": 304, ""10"": 296}",0.637,0.063,0.152,0.148,4
BELL_LAMBDA_SWEEP,L08,140.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1374, ""11"": 97, ""10"": 243, ""01"": 286}",0.687,0.0485,0.143,0.1215,4
BELL_LAMBDA_SWEEP,L08,160.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1425, ""01"": 241, ""10"": 235, ""11"": 99}",0.7125,0.0495,0.1205,0.1175,4
BELL_LAMBDA_SWEEP,L08,180.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1495, ""11"": 65, ""01"": 209, ""10"": 231}",0.7475,0.0325,0.1045,0.1155,4
BELL_LAMBDA_SWEEP,L08,200.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1534, ""10"": 221, ""01"": 191, ""11"": 54}",0.767,0.027,0.0955,0.1105,4
BELL_LAMBDA_SWEEP,L09,0.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1016, ""11"": 904, ""01"": 40, ""10"": 40}",0.508,0.452,0.02,0.02,4
BELL_LAMBDA_SWEEP,L09,8.333333333333334,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 822, ""11"": 761, ""01"": 217, ""10"": 200}",0.411,0.3805,0.1085,0.1,4
BELL_LAMBDA_SWEEP,L09,16.666666666666668,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 630, ""01"": 259, ""00"": 885, ""10"": 226}",0.4425,0.315,0.1295,0.113,4
BELL_LAMBDA_SWEEP,L09,25.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 542, ""00"": 901, ""10"": 293, ""01"": 264}",0.4505,0.271,0.132,0.1465,4
BELL_LAMBDA_SWEEP,L09,33.333333333333336,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 289, ""00"": 979, ""10"": 278, ""11"": 454}",0.4895,0.227,0.1445,0.139,4
BELL_LAMBDA_SWEEP,L09,41.66666666666667,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 413, ""00"": 926, ""10"": 335, ""01"": 326}",0.463,0.2065,0.163,0.1675,4
BELL_LAMBDA_SWEEP,L09,50.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 991, ""11"": 358, ""01"": 348, ""10"": 303}",0.4955,0.179,0.174,0.1515,4
BELL_LAMBDA_SWEEP,L09,60.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1048, ""01"": 328, ""11"": 303, ""10"": 321}",0.524,0.1515,0.164,0.1605,4
BELL_LAMBDA_SWEEP,L09,80.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1172, ""01"": 300, ""11"": 228, ""10"": 300}",0.586,0.114,0.15,0.15,4
BELL_LAMBDA_SWEEP,L09,100.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1251, ""11"": 137, ""01"": 314, ""10"": 298}",0.6255,0.0685,0.157,0.149,4
BELL_LAMBDA_SWEEP,L09,120.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 277, ""00"": 1298, ""10"": 293, ""11"": 132}",0.649,0.066,0.1385,0.1465,4
BELL_LAMBDA_SWEEP,L09,140.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 243, ""01"": 273, ""00"": 1374, ""11"": 110}",0.687,0.055,0.1365,0.1215,4
BELL_LAMBDA_SWEEP,L09,160.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1496, ""10"": 212, ""11"": 77, ""01"": 215}",0.748,0.0385,0.1075,0.106,4
BELL_LAMBDA_SWEEP,L09,180.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1499, ""01"": 236, ""10"": 202, ""11"": 63}",0.7495,0.0315,0.118,0.101,4
BELL_LAMBDA_SWEEP,L09,200.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1542, ""01"": 200, ""11"": 55, ""10"": 203}",0.771,0.0275,0.1,0.1015,4
BELL_LAMBDA_SWEEP,L10,0.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 926, ""11"": 987, ""01"": 44, ""10"": 43}",0.463,0.4935,0.022,0.0215,4
BELL_LAMBDA_SWEEP,L10,8.333333333333334,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 230, ""11"": 723, ""00"": 835, ""10"": 212}",0.4175,0.3615,0.115,0.106,4
BELL_LAMBDA_SWEEP,L10,16.666666666666668,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 917, ""10"": 260, ""01"": 242, ""11"": 581}",0.4585,0.2905,0.121,0.13,4
BELL_LAMBDA_SWEEP,L10,25.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 291, ""00"": 895, ""11"": 554, ""01"": 260}",0.4475,0.277,0.13,0.1455,4
BELL_LAMBDA_SWEEP,L10,33.333333333333336,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 287, ""00"": 920, ""11"": 501, ""10"": 292}",0.46,0.2505,0.1435,0.146,4
BELL_LAMBDA_SWEEP,L10,41.66666666666667,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 415, ""00"": 980, ""01"": 316, ""10"": 289}",0.49,0.2075,0.158,0.1445,4
BELL_LAMBDA_SWEEP,L10,50.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1009, ""01"": 315, ""10"": 319, ""11"": 357}",0.5045,0.1785,0.1575,0.1595,4
BELL_LAMBDA_SWEEP,L10,60.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 355, ""00"": 1006, ""11"": 309, ""10"": 330}",0.503,0.1545,0.1775,0.165,4
BELL_LAMBDA_SWEEP,L10,80.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 299, ""00"": 1147, ""01"": 315, ""11"": 239}",0.5735,0.1195,0.1575,0.1495,4
BELL_LAMBDA_SWEEP,L10,100.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1229, ""01"": 296, ""11"": 166, ""10"": 309}",0.6145,0.083,0.148,0.1545,4
BELL_LAMBDA_SWEEP,L10,120.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 282, ""00"": 1307, ""10"": 283, ""11"": 128}",0.6535,0.064,0.141,0.1415,4
BELL_LAMBDA_SWEEP,L10,140.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1386, ""01"": 247, ""10"": 270, ""11"": 97}",0.693,0.0485,0.1235,0.135,4
BELL_LAMBDA_SWEEP,L10,160.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1441, ""10"": 243, ""01"": 237, ""11"": 79}",0.7205,0.0395,0.1185,0.1215,4
BELL_LAMBDA_SWEEP,L10,180.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1473, ""10"": 221, ""01"": 234, ""11"": 72}",0.7365,0.036,0.117,0.1105,4
BELL_LAMBDA_SWEEP,L10,200.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1527, ""01"": 222, ""10"": 193, ""11"": 58}",0.7635,0.029,0.111,0.0965,4
T1,Z,0.0,,,2000,"{""1"": 1954, ""0"": 46}",0.023,0.977,0.0,0.0,5
T1,Z,8.333333333333334,,,2000,"{""1"": 1951, ""0"": 49}",0.0245,0.9755,0.0,0.0,5
T1,Z,16.666666666666668,,,2000,"{""1"": 1955, ""0"": 45}",0.0225,0.9775,0.0,0.0,5
T1,Z,25.0,,,2000,"{""1"": 1960, ""0"": 40}",0.02,0.98,0.0,0.0,5
T1,Z,33.333333333333336,,,2000,"{""1"": 1953, ""0"": 47}",0.0235,0.9765,0.0,0.0,5
