kind,blind,delay_us,lambda,classical_ref,shots,counts_json,p00,p11,p01,p10,rep
BELL_LAMBDA_SWEEP,L06,140.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 224, ""00"": 1365, ""01"": 307, ""11"": 104}",0.6825,0.052,0.1535,0.112,5
BELL_LAMBDA_SWEEP,L06,160.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1436, ""01"": 243, ""10"": 231, ""11"": 90}",0.718,0.045,0.1215,0.1155,5
BELL_LAMBDA_SWEEP,L06,180.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1478, ""11"": 91, ""10"": 221, ""01"": 210}",0.739,0.0455,0.105,0.1105,5
BELL_LAMBDA_SWEEP,L06,200.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 55, ""00"": 1523, ""10"": 199, ""01"": 223}",0.7615,0.0275,0.1115,0.0995,5
BELL_LAMBDA_SWEEP,L07,0.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 846, ""01"": 166, ""00"": 839, ""10"": 149}",0.4195,0.423,0.083,0.0745,5
BELL_LAMBDA_SWEEP,L07,8.333333333333334,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 740, ""10"": 206, ""01"": 218, ""00"": 836}",0.418,0.37,0.109,0.103,5
BELL_LAMBDA_SWEEP,L07,16.666666666666668,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 638, ""01"": 214, ""00"": 892, ""10"": 256}",0.446,0.319,0.107,0.128,5
BELL_LAMBDA_SWEEP,L07,25.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 929, ""10"": 284, ""11"": 506, ""01"": 281}",0.4645,0.253,0.1405,0.142,5
BELL_LAMBDA_SWEEP,L07,33.333333333333336,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 286, ""01"": 293, ""00"": 953, ""11"": 468}",0.4765,0.234,0.1465,0.143,5
BELL_LAMBDA_SWEEP,L07,41.66666666666667,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 436, ""00"": 966, ""01"": 299, ""10"": 299}",0.483,0.218,0.1495,0.1495,5
BELL_LAMBDA_SWEEP,L07,50.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 361, ""00"": 998, ""01"": 325, ""10"": 316}",0.499,0.1805,0.1625,0.158,5
BELL_LAMBDA_SWEEP,L07,60.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1043, ""10"": 326, ""01"": 314, ""11"": 317}",0.5215,0.1585,0.157,0.163,5
BELL_LAMBDA_SWEEP,L07,80.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 335, ""00"": 1132, ""11"": 221, ""10"": 312}",0.566,0.1105,0.1675,0.156,5
BELL_LAMBDA_SWEEP,L07,100.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 306, ""00"": 1236, ""11"": 173, ""10"": 285}",0.618,0.0865,0.153,0.1425,5
BELL_LAMBDA_SWEEP,L07,120.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1310, ""11"": 127, ""01"": 281, ""10"": 282}",0.655,0.0635,0.1405,0.141,5
BELL_LAMBDA_SWEEP,L07,140.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1363, ""10"": 298, ""01"": 229, ""11"": 110}",0.6815,0.055,0.1145,0.149,5
BELL_LAMBDA_SWEEP,L07,160.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1451, ""11"": 90, ""01"": 231, ""10"": 228}",0.7255,0.045,0.1155,0.114,5
BELL_LAMBDA_SWEEP,L07,180.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 219, ""00"": 1489, ""01"": 229, ""11"": 63}",0.7445,0.0315,0.1145,0.1095,5
BELL_LAMBDA_SWEEP,L07,200.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1530, ""01"": 183, ""10"": 221, ""11"": 66}",0.765,0.033,0.0915,0.1105,5
BELL_LAMBDA_SWEEP,L08,0.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 847, ""00"": 839, ""01"": 148, ""10"": 166}",0.4195,0.4235,0.074,0.083,5
BELL_LAMBDA_SWEEP,L08,8.333333333333334,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 830, ""01"": 217, ""11"": 730, ""10"": 223}",0.415,0.365,0.1085,0.1115,5
BELL_LAMBDA_SWEEP,L08,16.666666666666668,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 265, ""00"": 851, ""11"": 636, ""10"": 248}",0.4255,0.318,0.1325,0.124,5
BELL_LAMBDA_SWEEP,L08,25.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 876, ""11"": 548, ""10"": 289, ""01"": 287}",0.438,0.274,0.1435,0.1445,5
BELL_LAMBDA_SWEEP,L08,33.333333333333336,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 952, ""11"": 450, ""01"": 283, ""10"": 315}",0.476,0.225,0.1415,0.1575,5
BELL_LAMBDA_SWEEP,L08,41.66666666666667,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 406, ""00"": 1003, ""10"": 308, ""01"": 283}",0.5015,0.203,0.1415,0.154,5
BELL_LAMBDA_SWEEP,L08,50.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 993, ""01"": 302, ""11"": 368, ""10"": 337}",0.4965,0.184,0.151,0.1685,5
BELL_LAMBDA_SWEEP,L08,60.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1024, ""10"": 346, ""01"": 322, ""11"": 308}",0.512,0.154,0.161,0.173,5
BELL_LAMBDA_SWEEP,L08,80.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1128, ""10"": 326, ""01"": 316, ""11"": 230}",0.564,0.115,0.158,0.163,5
BELL_LAMBDA_SWEEP,L08,100.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1237, ""01"": 276, ""10"": 332, ""11"": 155}",0.6185,0.0775,0.138,0.166,5
BELL_LAMBDA_SWEEP,L08,120.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 282, ""00"": 1286, ""10"": 289, ""11"": 143}",0.643,0.0715,0.141,0.1445,5
BELL_LAMBDA_SWEEP,L08,140.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 271, ""00"": 1369, ""01"": 261, ""11"": 99}",0.6845,0.0495,0.1305,0.1355,5
BELL_LAMBDA_SWEEP,L08,160.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1452, ""11"": 79, ""10"": 248, ""01"": 221}",0.726,0.0395,0.1105,0.124,5
BELL_LAMBDA_SWEEP,L08,180.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1509, ""10"": 218, ""01"": 209, ""11"": 64}",0.7545,0.032,0.1045,0.109,5
BELL_LAMBDA_SWEEP,L08,200.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1535, ""01"": 190, ""10"": 221, ""11"": 54}",0.7675,0.027,0.095,0.1105,5
BELL_LAMBDA_SWEEP,L09,0.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 841, ""11"": 865, ""01"": 155, ""10"": 139}",0.4205,0.4325,0.0775,0.0695,5
BELL_LAMBDA_SWEEP,L09,8.333333333333334,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 825, ""11"": 771, ""01"": 202, ""10"": 202}",0.4125,0.3855,0.101,0.101,5
BELL_LAMBDA_SWEEP,L09,16.666666666666668,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 234, ""11"": 635, ""00"": 881, ""01"": 250}",0.4405,0.3175,0.125,0.117,5
BELL_LAMBDA_SWEEP,L09,25.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 908, ""01"": 278, ""11"": 547, ""10"": 267}",0.454,0.2735,0.139,0.1335,5
BELL_LAMBDA_SWEEP,L09,33.333333333333336,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 944, ""10"": 275, ""11"": 476, ""01"": 305}",0.472,0.238,0.1525,0.1375,5
BELL_LAMBDA_SWEEP,L09,41.66666666666667,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 961, ""01"": 315, ""10"": 297, ""11"": 427}",0.4805,0.2135,0.1575,0.1485,5
BELL_LAMBDA_SWEEP,L09,50.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 316, ""10"": 287, ""00"": 1023, ""11"": 374}",0.5115,0.187,0.158,0.1435,5
BELL_LAMBDA_SWEEP,L09,60.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 274, ""00"": 1075, ""01"": 326, ""10"": 325}",0.5375,0.137,0.163,0.1625,5
BELL_LAMBDA_SWEEP,L09,80.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 299, ""10"": 330, ""00"": 1154, ""11"": 217}",0.577,0.1085,0.1495,0.165,5
BELL_LAMBDA_SWEEP,L09,100.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1223, ""01"": 298, ""11"": 167, ""10"": 312}",0.6115,0.0835,0.149,0.156,5
BELL_LAMBDA_SWEEP,L09,120.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 270, ""00"": 1301, ""11"": 148, ""10"": 281}",0.6505,0.074,0.135,0.1405,5
BELL_LAMBDA_SWEEP,L09,140.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1338, ""01"": 272, ""11"": 113, ""10"": 277}",0.669,0.0565,0.136,0.1385,5
BELL_LAMBDA_SWEEP,L09,160.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1474, ""01"": 234, ""10"": 208, ""11"": 84}",0.737,0.042,0.117,0.104,5
BELL_LAMBDA_SWEEP,L09,180.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 227, ""00"": 1482, ""10"": 219, ""11"": 72}",0.741,0.036,0.1135,0.1095,5
BELL_LAMBDA_SWEEP,L09,200.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 214, ""00"": 1518, ""01"": 198, ""11"": 70}",0.759,0.035,0.099,0.107,5
BELL_LAMBDA_SWEEP,L10,0.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 162, ""11"": 860, ""00"": 843, ""01"": 135}",0.4215,0.43,0.0675,0.081,5
BELL_LAMBDA_SWEEP,L10,8.333333333333334,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 212, ""11"": 697, ""00"": 898, ""10"": 193}",0.449,0.3485,0.106,0.0965,5
BELL_LAMBDA_SWEEP,L10,16.666666666666668,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 235, ""11"": 642, ""00"": 862, ""01"": 261}",0.431,0.321,0.1305,0.1175,5
BELL_LAMBDA_SWEEP,L10,25.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 874, ""10"": 315, ""01"": 274, ""11"": 537}",0.437,0.2685,0.137,0.1575,5
BELL_LAMBDA_SWEEP,L10,33.333333333333336,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 958, ""11"": 442, ""01"": 316, ""10"": 284}",0.479,0.221,0.158,0.142,5
BELL_LAMBDA_SWEEP,L10,41.66666666666667,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 940, ""11"": 420, ""10"": 314, ""01"": 326}",0.47,0.21,0.163,0.157,5
BELL_LAMBDA_SWEEP,L10,50.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 330, ""00"": 967, ""11"": 381, ""10"": 322}",0.4835,0.1905,0.165,0.161,5
BELL_LAMBDA_SWEEP,L10,60.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 274, ""10"": 316, ""00"": 1087, ""01"": 323}",0.5435,0.137,0.1615,0.158,5
BELL_LAMBDA_SWEEP,L10,80.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1110, ""10"": 372, ""01"": 313, ""11"": 205}",0.555,0.1025,0.1565,0.186,5
BELL_LAMBDA_SWEEP,L10,100.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 180, ""00"": 1217, ""01"": 332, ""10"": 271}",0.6085,0.09,0.166,0.1355,5
BELL_LAMBDA_SWEEP,L10,120.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1311, ""10"": 274, ""01"": 274, ""11"": 141}",0.6555,0.0705,0.137,0.137,5
BELL_LAMBDA_SWEEP,L10,140.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1364, ""01"": 265, ""10"": 267, ""11"": 104}",0.682,0.052,0.1325,0.1335,5
BELL_LAMBDA_SWEEP,L10,160.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1451, ""10"": 258, ""11"": 79, ""01"": 212}",0.7255,0.0395,0.106,0.129,5
BELL_LAMBDA_SWEEP,L10,180.0,1.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 78, ""00"": 1467, ""01"": 211, ""10"": 244}",0.7335,0.039,0.1055,0.122,5
BELL_LAMBDA_SWEEP,L10,200.0,1.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1515, ""11"": 60, ""01"": 220, ""10"": 205}",0.7575,0.03,0.11,0.1025,5
T1,Z,0.0,,,2000,"{""1"": 1949, ""0"": 51}",0.0255,0.9745,0.0,0.0,6
T1,Z,8.333333333333334,,,2000,"{""1"": 1964, ""0"": 36}",0.018,0.982,0.0,0.0,6
T1,Z,16.666666666666668,,,2000,"{""1"": 1955, ""0"": 45}",0.0225,0.9775,0.0,0.0,6
T1,Z,25.0,,,2000,"{""1"": 1968, ""0"": 32}",0.016,0.984,0.0,0.0,6
T1,Z,33.333333333333336,,,2000,"{""1"": 1971, ""0"": 29}",0.0145,0.9855,0.0,0.0,6
T1,Z,41.66666666666667,,,2000,"{""1"": 1956, ""0"": 44}",0.022,0.978,0.0,0.0,6
T1,Z,50.0,,,2000,"{""1"": 1961, ""0"": 39}",0.0195,0.9805,0.0,0.0,6
T1,Z,60.0,,,2000,"{""1"": 1951, ""0"": 49}",0.0245,0.9755,0.0,0.0,6
T1,Z,80.0,,,2000,"{""1"": 1964, ""0"": 36}",0.018,0.982,0.0,0.0,6
T1,Z,100.0,,,2000,"{""1"": 1957, ""0"": 43}",0.0215,0.9785,0.0,0.0,6
T1,Z,120.0,,,2000,"{""1"": 1968, ""0"": 32}",0.016,0.984,0.0,0.0,6
T1,Z,140.0,,,2000,"{""1"": 1952, ""0"": 48}",0.024,0.976,0.0,0.0,6
T1,Z,160.0,,,2000,"{""1"": 1960, ""0"": 40}",0.02,0.98,0.0,0.0,6
T1,Z,180.0,,,2000,"{""1"": 1957, ""0"": 43}",0.0215,0.9785,0.0,0.0,6
T1,Z,200.0,,,2000,"{""1"": 1973, ""0"": 27}",0.0135,0.9865,0.0,0.0,6
RAMSEY_SINGLE,A,0.0,,,2000,"{""0"": 1971, ""1"": 29}",0.9855,0.0145,0.0,0.0,6
RAMSEY_SINGLE,A,8.333333333333334,,,2000,"{""0"": 1875, ""1"": 125}",0.9375,0.0625,0.0,0.0,6
RAMSEY_SINGLE,A,16.666666666666668,,,2000,"{""0"": 1784, ""1"": 216}",0.892,0.108,0.0,0.0,6
RAMSEY_SINGLE,A,25.0,,,2000,"{""0"": 1724, ""1"": 276}",0.862,0.138,0.0,0.0,6
RAMSEY_SINGLE,A,33.333333333333336,,,2000,"{""0"": 1644, ""1"": 356}",0.822,0.178,0.0,0.0,6
RAMSEY_SINGLE,A,41.66666666666667,,,2000,"{""0"": 1591, ""1"": 409}",0.7955,0.2045,0.0,0.0,6
RAMSEY_SINGLE,A,50.0,,,2000,"{""0"": 1534, ""1"": 466}",0.767,0.233,0.0,0.0,6
RAMSEY_SINGLE,A,60.0,,,2000,"{""1"": 514, ""0"": 1486}",0.743,0.257,0.0,0.0,6
RAMSEY_SINGLE,A,80.0,,,2000,"{""1"": 611, ""0"": 1389}",0.6945,0.3055,0.0,0.0,6
RAMSEY_SINGLE,A,100.0,,,2000,"{""0"": 1286, ""1"": 714}",0.643,0.357,0.0,0.0,6
RAMSEY_SINGLE,A,120.0,,,2000,"{""1"": 719, ""0"": 1281}",0.6405,0.3595,0.0,0.0,6
RAMSEY_SINGLE,A,140.0,,,2000,"{""1"": 769, ""0"": 1231}",0.6155,0.3845,0.0,0.0,6
RAMSEY_SINGLE,A,160.0,,,2000,"{""0"": 1171, ""1"": 829}",0.5855,0.4145,0.0,0.0,6
RAMSEY_SINGLE,A,180.0,,,2000,"{""0"": 1083, ""1"": 917}",0.5415,0.4585,0.0,0.0,6
RAMSEY_SINGLE,A,200.0,,,2000,"{""0"": 1104, ""1"": 896}",0.552,0.448,0.0,0.0,6
BELL_STRUCTURED,B,0.0,,,2000,"{""11"": 808, ""00"": 856, ""01"": 174, ""10"": 162}",0.428,0.404,0.087,0.081,6
BELL_STRUCTURED,B,8.333333333333334,,,2000,"{""00"": 873, ""11"": 725, ""01"": 201, ""10"": 201}",0.4365,0.3625,0.1005,0.1005,6
BELL_STRUCTURED,B,16.666666666666668,,,2000,"{""00"": 877, ""01"": 260, ""10"": 241, ""11"": 622}",0.4385,0.311,0.13,0.1205,6
BELL_STRUCTURED,B,25.0,,,2000,"{""10"": 269, ""11"": 542, ""00"": 918, ""01"": 271}",0.459,0.271,0.1355,0.1345,6
BELL_STRUCTURED,B,33.333333333333336,,,2000,"{""00"": 931, ""11"": 468, ""01"": 312, ""10"": 289}",0.4655,0.234,0.156,0.1445,6
BELL_STRUCTURED,B,41.66666666666667,,,2000,"{""11"": 419, ""00"": 958, ""01"": 328, ""10"": 295}",0.479,0.2095,0.164,0.1475,6
BELL_STRUCTURED,B,50.0,,,2000,"{""00"": 1000, ""11"": 342, ""10"": 331, ""01"": 327}",0.5,0.171,0.1635,0.1655,6
BELL_STRUCTURED,B,60.0,,,2000,"{""00"": 1021, ""01"": 347, ""11"": 310, ""10"": 322}",0.5105,0.155,0.1735,0.161,6
BELL_STRUCTURED,B,80.0,,,2000,"{""00"": 1156, ""11"": 219, ""01"": 295, ""10"": 330}",0.578,0.1095,0.1475,0.165,6
BELL_STRUCTURED,B,100.0,,,2000,"{""10"": 315, ""00"": 1199, ""01"": 315, ""11"": 171}",0.5995,0.0855,0.1575,0.1575,6
BELL_STRUCTURED,B,120.0,,,2000,"{""10"": 278, ""00"": 1308, ""01"": 262, ""11"": 152}",0.654,0.076,0.131,0.139,6
BELL_STRUCTURED,B,140.0,,,2000,"{""00"": 1359, ""01"": 249, ""10"": 268, ""11"": 124}",0.6795,0.062,0.1245,0.134,6
BELL_STRUCTURED,B,160.0,,,2000,"{""00"": 1428, ""10"": 249, ""01"": 238, ""11"": 85}",0.714,0.0425,0.119,0.1245,6
BELL_STRUCTURED,B,180.0,,,2000,"{""10"": 198, ""00"": 1491, ""01"": 235, ""11"": 76}",0.7455,0.038,0.1175,0.099,6
BELL_STRUCTURED,B,200.0,,,2000,"{""00"": 1524, ""11"": 59, ""10"": 212, ""01"": 205}",0.762,0.0295,0.1025,0.106,6
BELL_NOISE,C,0.0,,,2000,"{""10"": 57, ""00"": 946, ""11"": 928, ""01"": 69}",0.473,0.464,0.0345,0.0285,6
BELL_NOISE,C,8.333333333333334,,,2000,"{""10"": 881, ""01"": 876, ""11"": 112, ""00"": 131}",0.0655,0.056,0.438,0.4405,6
BELL_NOISE,C,16.666666666666668,,,2000,"{""01"": 859, ""10"": 814, ""00"": 219, ""11"": 108}",0.1095,0.054,0.4295,0.407,6
BELL_NOISE,C,25.0,,,2000,"{""00"": 766, ""01"": 211, ""11"": 760, ""10"": 263}",0.383,0.38,0.1055,0.1315,6
BELL_NOISE,C,33.333333333333336,,,2000,"{""11"": 757, ""00"": 703, ""10"": 199, ""01"": 341}",0.3515,0.3785,0.1705,0.0995,6
BELL_NOISE,C,41.66666666666667,,,2000,"{""00"": 209, ""10"": 793, ""01"": 593, ""11"": 405}",0.1045,0.2025,0.2965,0.3965,6
BELL_NOISE,C,50.0,,,2000,"{""00"": 954, ""10"": 386, ""11"": 415, ""01"": 245}",0.477,0.2075,0.1225,0.193,6
BELL_NOISE,C,60.0,,,2000,"{""10"": 418, ""01"": 884, ""00"": 194, ""11"": 504}",0.097,0.252,0.442,0.209,6
BELL_NOISE,C,80.0,,,2000,"{""11"": 1017, ""00"": 296, ""01"": 325, ""10"": 362}",0.148,0.5085,0.1625,0.181,6
BELL_NOISE,C,100.0,,,2000,"{""00"": 417, ""10"": 638, ""01"": 505, ""11"": 440}",0.2085,0.22,0.2525,0.319,6
BELL_NOISE,C,120.0,,,2000,"{""01"": 854, ""11"": 421, ""00"": 420, ""10"": 305}",0.21,0.2105,0.427,0.1525,6
BELL_NOISE,C,140.0,,,2000,"{""01"": 455, ""00"": 556, ""10"": 589, ""11"": 400}",0.278,0.2,0.2275,0.2945,6
BELL_NOISE,C,160.0,,,2000,"{""01"": 837, ""10"": 273, ""11"": 487, ""00"": 403}",0.2015,0.2435,0.4185,0.1365,6
BELL_NOISE,C,180.0,,,2000,"{""11"": 679, ""01"": 273, ""10"": 674, ""00"": 374}",0.187,0.3395,0.1365,0.337,6
BELL_NOISE,C,200.0,,,2000,"{""10"": 558, ""00"": 463, ""11"": 545, ""01"": 434}",0.2315,0.2725,0.217,0.279,6
BELL_LAMBDA_SWEEP,L00,0.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 813, ""00"": 867, ""01"": 176, ""10"": 144}",0.4335,0.4065,0.088,0.072,6
BELL_LAMBDA_SWEEP,L00,8.333333333333334,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 833, ""10"": 188, ""11"": 782, ""01"": 197}",0.4165,0.391,0.0985,0.094,6
BELL_LAMBDA_SWEEP,L00,16.666666666666668,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 238, ""11"": 635, ""00"": 867, ""01"": 260}",0.4335,0.3175,0.13,0.119,6
BELL_LAMBDA_SWEEP,L00,25.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 939, ""11"": 505, ""10"": 286, ""01"": 270}",0.4695,0.2525,0.135,0.143,6
BELL_LAMBDA_SWEEP,L00,33.333333333333336,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 464, ""01"": 320, ""00"": 899, ""10"": 317}",0.4495,0.232,0.16,0.1585,6
BELL_LAMBDA_SWEEP,L00,41.66666666666667,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 299, ""00"": 962, ""11"": 417, ""10"": 322}",0.481,0.2085,0.1495,0.161,6
BELL_LAMBDA_SWEEP,L00,50.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1044, ""11"": 370, ""01"": 284, ""10"": 302}",0.522,0.185,0.142,0.151,6
BELL_LAMBDA_SWEEP,L00,60.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 993, ""11"": 352, ""10"": 309, ""01"": 346}",0.4965,0.176,0.173,0.1545,6
BELL_LAMBDA_SWEEP,L00,80.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1143, ""11"": 244, ""10"": 311, ""01"": 302}",0.5715,0.122,0.151,0.1555,6
BELL_LAMBDA_SWEEP,L00,100.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1217, ""11"": 163, ""10"": 316, ""01"": 304}",0.6085,0.0815,0.152,0.158,6
BELL_LAMBDA_SWEEP,L00,120.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 278, ""01"": 279, ""00"": 1312, ""11"": 131}",0.656,0.0655,0.1395,0.139,6
BELL_LAMBDA_SWEEP,L00,140.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 272, ""00"": 1369, ""10"": 247, ""11"": 112}",0.6845,0.056,0.136,0.1235,6
