kind,delay_us,rounds,branch,shots,counts_json,p00,p11,p01,p10,rep
QUANTUM_ZBASIS,0.0,2,quantum,2000,"{""00"": 948, ""11"": 922, ""01"": 62, ""10"": 68}",0.474,0.461,0.031,0.034,0
QUANTUM_ZBASIS,8.333333333333334,2,quantum,2000,"{""00"": 948, ""11"": 786, ""10"": 133, ""01"": 133}",0.474,0.393,0.0665,0.0665,0
QUANTUM_ZBASIS,16.666666666666668,2,quantum,2000,"{""00"": 977, ""01"": 168, ""11"": 673, ""10"": 182}",0.4885,0.3365,0.084,0.091,0
QUANTUM_ZBASIS,25.0,2,quantum,2000,"{""11"": 572, ""00"": 1006, ""01"": 219, ""10"": 203}",0.503,0.286,0.1095,0.1015,0
QUANTUM_ZBASIS,33.333333333333336,2,quantum,2000,"{""00"": 1028, ""10"": 228, ""11"": 494, ""01"": 250}",0.514,0.247,0.125,0.114,0
QUANTUM_ZBASIS,41.66666666666667,2,quantum,2000,"{""00"": 1077, ""10"": 280, ""01"": 241, ""11"": 402}",0.5385,0.201,0.1205,0.14,0
QUANTUM_ZBASIS,50.0,2,quantum,2000,"{""00"": 1114, ""10"": 272, ""01"": 282, ""11"": 332}",0.557,0.166,0.141,0.136,0
QUANTUM_ZBASIS,60.0,2,quantum,2000,"{""00"": 1170, ""10"": 277, ""11"": 286, ""01"": 267}",0.585,0.143,0.1335,0.1385,0
QUANTUM_ZBASIS,80.0,2,quantum,2000,"{""00"": 1210, ""01"": 274, ""11"": 220, ""10"": 296}",0.605,0.11,0.137,0.148,0
QUANTUM_ZBASIS,100.0,2,quantum,2000,"{""00"": 1328, ""10"": 269, ""01"": 263, ""11"": 140}",0.664,0.07,0.1315,0.1345,0
QUANTUM_ZBASIS,120.0,2,quantum,2000,"{""00"": 1439, ""11"": 108, ""10"": 227, ""01"": 226}",0.7195,0.054,0.113,0.1135,0
QUANTUM_ZBASIS,140.0,2,quantum,2000,"{""01"": 217, ""00"": 1492, ""10"": 224, ""11"": 67}",0.746,0.0335,0.1085,0.112,0
QUANTUM_ZBASIS,160.0,2,quantum,2000,"{""00"": 1553, ""01"": 198, ""10"": 203, ""11"": 46}",0.7765,0.023,0.099,0.1015,0
QUANTUM_ZBASIS,180.0,2,quantum,2000,"{""00"": 1631, ""10"": 179, ""01"": 162, ""11"": 28}",0.8155,0.014,0.081,0.0895,0
QUANTUM_ZBASIS,200.0,2,quantum,2000,"{""00"": 1644, ""10"": 163, ""01"": 168, ""11"": 25}",0.822,0.0125,0.084,0.0815,0
CLASSICAL_ZBASIS,0.0,2,classical,2000,"{""01"": 65, ""11"": 1839, ""10"": 70, ""00"": 26}",0.013,0.9195,0.0325,0.035,0
CLASSICAL_ZBASIS,8.333333333333334,2,classical,2000,"{""10"": 213, ""11"": 1528, ""01"": 210, ""00"": 49}",0.0245,0.764,0.105,0.1065,0
CLASSICAL_ZBASIS,16.666666666666668,2,classical,2000,"{""00"": 1838, ""10"": 66, ""01"": 71, ""11"": 25}",0.919,0.0125,0.0355,0.033,0
CLASSICAL_ZBASIS,25.0,2,classical,2000,"{""00"": 1830, ""01"": 67, ""10"": 72, ""11"": 31}",0.915,0.0155,0.0335,0.036,0
CLASSICAL_ZBASIS,33.333333333333336,2,classical,2000,"{""00"": 1851, ""01"": 76, ""10"": 55, ""11"": 18}",0.9255,0.009,0.038,0.0275,0
CLASSICAL_ZBASIS,41.66666666666667,2,classical,2000,"{""10"": 458, ""00"": 264, ""01"": 448, ""11"": 830}",0.132,0.415,0.224,0.229,0
CLASSICAL_ZBASIS,50.0,2,classical,2000,"{""00"": 1844, ""10"": 69, ""01"": 70, ""11"": 17}",0.922,0.0085,0.035,0.0345,0
CLASSICAL_ZBASIS,60.0,2,classical,2000,"{""00"": 426, ""10"": 520, ""11"": 537, ""01"": 517}",0.213,0.2685,0.2585,0.26,0
CLASSICAL_ZBASIS,80.0,2,classical,2000,"{""00"": 595, ""01"": 489, ""10"": 493, ""11"": 423}",0.2975,0.2115,0.2445,0.2465,0
CLASSICAL_ZBASIS,100.0,2,classical,2000,"{""10"": 479, ""00"": 787, ""01"": 475, ""11"": 259}",0.3935,0.1295,0.2375,0.2395,0
CLASSICAL_ZBASIS,120.0,2,classical,2000,"{""00"": 1871, ""01"": 78, ""10"": 44, ""11"": 7}",0.9355,0.0035,0.039,0.022,0
CLASSICAL_ZBASIS,140.0,2,classical,2000,"{""00"": 1875, ""01"": 67, ""10"": 54, ""11"": 4}",0.9375,0.002,0.0335,0.027,0
CLASSICAL_ZBASIS,160.0,2,classical,2000,"{""00"": 1894, ""01"": 50, ""10"": 53, ""11"": 3}",0.947,0.0015,0.025,0.0265,0
CLASSICAL_ZBASIS,180.0,2,classical,2000,"{""00"": 1897, ""01"": 52, ""10"": 47, ""11"": 4}",0.9485,0.002,0.026,0.0235,0
CLASSICAL_ZBASIS,200.0,2,classical,2000,"{""00"": 1471, ""01"": 236, ""10"": 256, ""11"": 37}",0.7355,0.0185,0.118,0.128,0
QUANTUM_XBASIS,0.0,2,quantum,2000,"{""00"": 891, ""01"": 83, ""10"": 75, ""11"": 951}",0.4455,0.4755,0.0415,0.0375,0
QUANTUM_XBASIS,8.333333333333334,2,quantum,2000,"{""10"": 125, ""00"": 892, ""11"": 844, ""01"": 139}",0.446,0.422,0.0695,0.0625,0
QUANTUM_XBASIS,16.666666666666668,2,quantum,2000,"{""10"": 206, ""00"": 791, ""01"": 222, ""11"": 781}",0.3955,0.3905,0.111,0.103,0
QUANTUM_XBASIS,25.0,2,quantum,2000,"{""10"": 236, ""00"": 725, ""01"": 269, ""11"": 770}",0.3625,0.385,0.1345,0.118,0
QUANTUM_XBASIS,33.333333333333336,2,quantum,2000,"{""10"": 313, ""11"": 715, ""00"": 657, ""01"": 315}",0.3285,0.3575,0.1575,0.1565,0
QUANTUM_XBASIS,41.66666666666667,2,quantum,2000,"{""01"": 333, ""10"": 328, ""00"": 694, ""11"": 645}",0.347,0.3225,0.1665,0.164,0
QUANTUM_XBASIS,50.0,2,quantum,2000,"{""11"": 648, ""10"": 366, ""00"": 655, ""01"": 331}",0.3275,0.324,0.1655,0.183,0
QUANTUM_XBASIS,60.0,2,quantum,2000,"{""11"": 612, ""01"": 369, ""00"": 634, ""10"": 385}",0.317,0.306,0.1845,0.1925,0
QUANTUM_XBASIS,80.0,2,quantum,2000,"{""00"": 560, ""11"": 561, ""10"": 444, ""01"": 435}",0.28,0.2805,0.2175,0.222,0
QUANTUM_XBASIS,100.0,2,quantum,2000,"{""10"": 427, ""11"": 537, ""00"": 558, ""01"": 478}",0.279,0.2685,0.239,0.2135,0
QUANTUM_XBASIS,120.0,2,quantum,2000,"{""10"": 455, ""11"": 538, ""00"": 527, ""01"": 480}",0.2635,0.269,0.24,0.2275,0
QUANTUM_XBASIS,140.0,2,quantum,2000,"{""11"": 518, ""00"": 529, ""01"": 481, ""10"": 472}",0.2645,0.259,0.2405,0.236,0
QUANTUM_XBASIS,160.0,2,quantum,2000,"{""11"": 545, ""10"": 508, ""01"": 471, ""00"": 476}",0.238,0.2725,0.2355,0.254,0
QUANTUM_XBASIS,180.0,2,quantum,2000,"{""00"": 517, ""10"": 487, ""11"": 517, ""01"": 479}",0.2585,0.2585,0.2395,0.2435,0
QUANTUM_XBASIS,200.0,2,quantum,2000,"{""00"": 483, ""11"": 488, ""10"": 526, ""01"": 503}",0.2415,0.244,0.2515,0.263,0
CLASSICAL_XBASIS,0.0,2,classical,2000,"{""11"": 524, ""00"": 491, ""01"": 502, ""10"": 483}",0.2455,0.262,0.251,0.2415,0
CLASSICAL_XBASIS,8.333333333333334,2,classical,2000,"{""01"": 499, ""11"": 516, ""00"": 510, ""10"": 475}",0.255,0.258,0.2495,0.2375,0
CLASSICAL_XBASIS,16.666666666666668,2,classical,2000,"{""11"": 510, ""01"": 498, ""00"": 492, ""10"": 500}",0.246,0.255,0.249,0.25,0
CLASSICAL_XBASIS,25.0,2,classical,2000,"{""10"": 510, ""11"": 484, ""01"": 520, ""00"": 486}",0.243,0.242,0.26,0.255,0
CLASSICAL_XBASIS,33.333333333333336,2,classical,2000,"{""00"": 500, ""11"": 460, ""10"": 508, ""01"": 532}",0.25,0.23,0.266,0.254,0
CLASSICAL_XBASIS,41.66666666666667,2,classical,2000,"{""00"": 554, ""01"": 477, ""10"": 470, ""11"": 499}",0.277,0.2495,0.2385,0.235,0
CLASSICAL_XBASIS,50.0,2,classical,2000,"{""11"": 535, ""10"": 476, ""01"": 518, ""00"": 471}",0.2355,0.2675,0.259,0.238,0
CLASSICAL_XBASIS,60.0,2,classical,2000,"{""01"": 502, ""10"": 497, ""11"": 494, ""00"": 507}",0.2535,0.247,0.251,0.2485,0
CLASSICAL_XBASIS,80.0,2,classical,2000,"{""10"": 481, ""11"": 478, ""01"": 526, ""00"": 515}",0.2575,0.239,0.263,0.2405,0
CLASSICAL_XBASIS,100.0,2,classical,2000,"{""10"": 488, ""01"": 551, ""00"": 489, ""11"": 472}",0.2445,0.236,0.2755,0.244,0
CLASSICAL_XBASIS,120.0,2,classical,2000,"{""01"": 507, ""11"": 506, ""10"": 491, ""00"": 496}",0.248,0.253,0.2535,0.2455,0
CLASSICAL_XBASIS,140.0,2,classical,2000,"{""11"": 492, ""10"": 527, ""00"": 492, ""01"": 489}",0.246,0.246,0.2445,0.2635,0
CLASSICAL_XBASIS,160.0,2,classical,2000,"{""00"": 514, ""11"": 483, ""01"": 497, ""10"": 506}",0.257,0.2415,0.2485,0.253,0
CLASSICAL_XBASIS,180.0,2,classical,2000,"{""01"": 513, ""00"": 499, ""11"": 506, ""10"": 482}",0.2495,0.253,0.2565,0.241,0
CLASSICAL_XBASIS,200.0,2,classical,2000,"{""00"": 494, ""01"": 500, ""11"": 512, ""10"": 494}",0.247,0.256,0.25,0.247,0
QUANTUM_ZBASIS,0.0,5,quantum,2000,"{""10"": 104, ""00"": 854, ""01"": 136, ""11"": 906}",0.427,0.453,0.068,0.052,0
QUANTUM_ZBASIS,8.333333333333334,5,quantum,2000,"{""11"": 760, ""00"": 907, ""10"": 166, ""01"": 167}",0.4535,0.38,0.0835,0.083,0
QUANTUM_ZBASIS,16.666666666666668,5,quantum,2000,"{""01"": 199, ""00"": 933, ""11"": 639, ""10"": 229}",0.4665,0.3195,0.0995,0.1145,0
QUANTUM_ZBASIS,25.0,5,quantum,2000,"{""11"": 553, ""00"": 939, ""10"": 256, ""01"": 252}",0.4695,0.2765,0.126,0.128,0
QUANTUM_ZBASIS,33.333333333333336,5,quantum,2000,"{""01"": 270, ""11"": 470, ""00"": 1003, ""10"": 257}",0.5015,0.235,0.135,0.1285,0
QUANTUM_ZBASIS,41.66666666666667,5,quantum,2000,"{""00"": 1046, ""01"": 279, ""11"": 387, ""10"": 288}",0.523,0.1935,0.1395,0.144,0
QUANTUM_ZBASIS,50.0,5,quantum,2000,"{""01"": 290, ""00"": 1063, ""11"": 364, ""10"": 283}",0.5315,0.182,0.145,0.1415,0
QUANTUM_ZBASIS,60.0,5,quantum,2000,"{""10"": 330, ""11"": 318, ""00"": 1090, ""01"": 262}",0.545,0.159,0.131,0.165,0
QUANTUM_ZBASIS,80.0,5,quantum,2000,"{""00"": 1239, ""11"": 179, ""10"": 298, ""01"": 284}",0.6195,0.0895,0.142,0.149,0
QUANTUM_ZBASIS,100.0,5,quantum,2000,"{""00"": 1293, ""01"": 256, ""10"": 305, ""11"": 146}",0.6465,0.073,0.128,0.1525,0
QUANTUM_ZBASIS,120.0,5,quantum,2000,"{""01"": 260, ""10"": 256, ""00"": 1383, ""11"": 101}",0.6915,0.0505,0.13,0.128,0
QUANTUM_ZBASIS,140.0,5,quantum,2000,"{""00"": 1445, ""11"": 87, ""10"": 246, ""01"": 222}",0.7225,0.0435,0.111,0.123,0
QUANTUM_ZBASIS,160.0,5,quantum,2000,"{""00"": 1527, ""10"": 216, ""01"": 204, ""11"": 53}",0.7635,0.0265,0.102,0.108,0
QUANTUM_ZBASIS,180.0,5,quantum,2000,"{""10"": 199, ""00"": 1565, ""01"": 201, ""11"": 35}",0.7825,0.0175,0.1005,0.0995,0
QUANTUM_ZBASIS,200.0,5,quantum,2000,"{""00"": 1626, ""10"": 161, ""01"": 186, ""11"": 27}",0.813,0.0135,0.093,0.0805,0
CLASSICAL_ZBASIS,0.0,5,classical,2000,"{""01"": 102, ""00"": 1707, ""10"": 112, ""11"": 79}",0.8535,0.0395,0.051,0.056,0
CLASSICAL_ZBASIS,8.333333333333334,5,classical,2000,"{""00"": 1716, ""10"": 106, ""01"": 117, ""11"": 61}",0.858,0.0305,0.0585,0.053,0
CLASSICAL_ZBASIS,16.666666666666668,5,classical,2000,"{""11"": 1227, ""10"": 310, ""01"": 324, ""00"": 139}",0.0695,0.6135,0.162,0.155,0
CLASSICAL_ZBASIS,25.0,5,classical,2000,"{""01"": 390, ""11"": 1089, ""00"": 180, ""10"": 341}",0.09,0.5445,0.195,0.1705,0
CLASSICAL_ZBASIS,33.333333333333336,5,classical,2000,"{""00"": 1747, ""11"": 47, ""01"": 106, ""10"": 100}",0.8735,0.0235,0.053,0.05,0
CLASSICAL_ZBASIS,41.66666666666667,5,classical,2000,"{""01"": 462, ""10"": 494, ""11"": 741, ""00"": 303}",0.1515,0.3705,0.231,0.247,0
CLASSICAL_ZBASIS,50.0,5,classical,2000,"{""10"": 92, ""00"": 1772, ""11"": 48, ""01"": 88}",0.886,0.024,0.044,0.046,0
CLASSICAL_ZBASIS,60.0,5,classical,2000,"{""00"": 462, ""10"": 459, ""11"": 566, ""01"": 513}",0.231,0.283,0.2565,0.2295,0
CLASSICAL_ZBASIS,80.0,5,classical,2000,"{""00"": 1763, ""01"": 91, ""11"": 47, ""10"": 99}",0.8815,0.0235,0.0455,0.0495,0
CLASSICAL_ZBASIS,100.0,5,classical,2000,"{""01"": 434, ""11"": 264, ""10"": 461, ""00"": 841}",0.4205,0.132,0.217,0.2305,0
CLASSICAL_ZBASIS,120.0,5,classical,2000,"{""01"": 401, ""10"": 421, ""00"": 993, ""11"": 185}",0.4965,0.0925,0.2005,0.2105,0
CLASSICAL_ZBASIS,140.0,5,classical,2000,"{""00"": 1128, ""11"": 144, ""01"": 375, ""10"": 353}",0.564,0.072,0.1875,0.1765,0
CLASSICAL_ZBASIS,160.0,5,classical,2000,"{""00"": 1813, ""01"": 70, ""10"": 101, ""11"": 16}",0.9065,0.008,0.035,0.0505,0
CLASSICAL_ZBASIS,180.0,5,classical,2000,"{""00"": 1829, ""10"": 76, ""01"": 78, ""11"": 17}",0.9145,0.0085,0.039,0.038,0
CLASSICAL_ZBASIS,200.0,5,classical,2000,"{""00"": 1830, ""01"": 82, ""10"": 80, ""11"": 8}",0.915,0.004,0.041,0.04,0
QUANTUM_XBASIS,0.0,5,quantum,2000,"{""00"": 889, ""11"": 903, ""10"": 106, ""01"": 102}",0.4445,0.4515,0.051,0.053,0
QUANTUM_XBASIS,8.333333333333334,5,quantum,2000,"{""00"": 802, ""11"": 856, ""10"": 170, ""01"": 172}",0.401,0.428,0.086,0.085,0
QUANTUM_XBASIS,16.666666666666668,5,quantum,2000,"{""00"": 825, ""11"": 709, ""10"": 239, ""01"": 227}",0.4125,0.3545,0.1135,0.1195,0
QUANTUM_XBASIS,25.0,5,quantum,2000,"{""10"": 288, ""00"": 719, ""11"": 717, ""01"": 276}",0.3595,0.3585,0.138,0.144,0
QUANTUM_XBASIS,33.333333333333336,5,quantum,2000,"{""00"": 647, ""01"": 347, ""10"": 332, ""11"": 674}",0.3235,0.337,0.1735,0.166,0
QUANTUM_XBASIS,41.66666666666667,5,quantum,2000,"{""11"": 649, ""00"": 647, ""01"": 333, ""10"": 371}",0.3235,0.3245,0.1665,0.1855,0
QUANTUM_XBASIS,50.0,5,quantum,2000,"{""01"": 370, ""00"": 631, ""10"": 368, ""11"": 631}",0.3155,0.3155,0.185,0.184,0
QUANTUM_XBASIS,60.0,5,quantum,2000,"{""11"": 571, ""00"": 654, ""01"": 381, ""10"": 394}",0.327,0.2855,0.1905,0.197,0
QUANTUM_XBASIS,80.0,5,quantum,2000,"{""11"": 577, ""00"": 587, ""10"": 424, ""01"": 412}",0.2935,0.2885,0.206,0.212,0
QUANTUM_XBASIS,100.0,5,quantum,2000,"{""10"": 470, ""01"": 466, ""00"": 543, ""11"": 521}",0.2715,0.2605,0.233,0.235,0
QUANTUM_XBASIS,120.0,5,quantum,2000,"{""10"": 492, ""11"": 521, ""00"": 516, ""01"": 471}",0.258,0.2605,0.2355,0.246,0
QUANTUM_XBASIS,140.0,5,quantum,2000,"{""00"": 515, ""11"": 550, ""10"": 452, ""01"": 483}",0.2575,0.275,0.2415,0.226,0
QUANTUM_XBASIS,160.0,5,quantum,2000,"{""01"": 517, ""00"": 492, ""10"": 488, ""11"": 503}",0.246,0.2515,0.2585,0.244,0
QUANTUM_XBASIS,180.0,5,quantum,2000,"{""10"": 485, ""01"": 459, ""11"": 514, ""00"": 542}",0.271,0.257,0.2295,0.2425,0
QUANTUM_XBASIS,200.0,5,quantum,2000,"{""00"": 474, ""11"": 516, ""01"": 488, ""10"": 522}",0.237,0.258,0.244,0.261,0
CLASSICAL_XBASIS,0.0,5,classical,2000,"{""01"": 497, ""10"": 534, ""00"": 460, ""11"": 509}",0.23,0.2545,0.2485,0.267,0
CLASSICAL_XBASIS,8.333333333333334,5,classical,2000,"{""01"": 467, ""10"": 493, ""00"": 526, ""11"": 514}",0.263,0.257,0.2335,0.2465,0
CLASSICAL_XBASIS,16.666666666666668,5,classical,2000,"{""10"": 501, ""11"": 501, ""01"": 480, ""00"": 518}",0.259,0.2505,0.24,0.2505,0
CLASSICAL_XBASIS,25.0,5,classical,2000,"{""10"": 523, ""11"": 511, ""01"": 496, ""00"": 470}",0.235,0.2555,0.248,0.2615,0
CLASSICAL_XBASIS,33.333333333333336,5,classical,2000,"{""01"": 453, ""10"": 558, ""11"": 492, ""00"": 497}",0.2485,0.246,0.2265,0.279,0
CLASSICAL_XBASIS,41.66666666666667,5,classical,2000,"{""10"": 488, ""11"": 496, ""01"": 503, ""00"": 513}",0.2565,0.248,0.2515,0.244,0
CLASSICAL_XBASIS,50.0,5,classical,2000,"{""11"": 498, ""01"": 525, ""00"": 481, ""10"": 496}",0.2405,0.249,0.2625,0.248,0
CLASSICAL_XBASIS,60.0,5,classical,2000,"{""01"": 503, ""10"": 489, ""00"": 509, ""11"": 499}",0.2545,0.2495,0.2515,0.2445,0
CLASSICAL_XBASIS,80.0,5,classical,2000,"{""10"": 502, ""00"": 505, ""01"": 514, ""11"": 479}",0.2525,0.2395,0.257,0.251,0
CLASSICAL_XBASIS,100.0,5,classical,2000,"{""10"": 533, ""01"": 496, ""00"": 482, ""11"": 489}",0.241,0.2445,0.248,0.2665,0
CLASSICAL_XBASIS,120.0,5,classical,2000,"{""11"": 480, ""01"": 530, ""00"": 471, ""10"": 519}",0.2355,0.24,0.265,0.2595,0
CLASSICAL_XBASIS,140.0,5,classical,2000,"{""11"": 499, ""00"": 516, ""10"": 489, ""01"": 496}",0.258,0.2495,0.248,0.2445,0
CLASSICAL_XBASIS,160.0,5,classical,2000,"{""01"": 533, ""00"": 493, ""10"": 484, ""11"": 490}",0.2465,0.245,0.2665,0.242,0
CLASSICAL_XBASIS,180.0,5,classical,2000,"{""00"": 468, ""11"": 481, ""10"": 534, ""01"": 517}",0.234,0.2405,0.2585,0.267,0
CLASSICAL_XBASIS,200.0,5,classical,2000,"{""10"": 502, ""11"": 517, ""00"": 499, ""01"": 482}",0.2495,0.2585,0.241,0.251,0
QUANTUM_ZBASIS,0.0,10,quantum,2000,"{""00"": 839, ""10"": 169, ""11"": 821, ""01"": 171}",0.4195,0.4105,0.0855,0.0845,0
QUANTUM_ZBASIS,8.333333333333334,10,quantum,2000,"{""00"": 860, ""11"": 709, ""10"": 207, ""01"": 224}",0.43,0.3545,0.112,0.1035,0
QUANTUM_ZBASIS,16.666666666666668,10,quantum,2000,"{""00"": 902, ""10"": 251, ""01"": 234, ""11"": 613}",0.451,0.3065,0.117,0.1255,0
QUANTUM_ZBASIS,25.0,10,quantum,2000,"{""00"": 926, ""10"": 262, ""01"": 276, ""11"": 536}",0.463,0.268,0.138,0.131,0
QUANTUM_ZBASIS,33.333333333333336,10,quantum,2000,"{""00"": 928, ""10"": 305, ""11"": 462, ""01"": 305}",0.464,0.231,0.1525,0.1525,0
QUANTUM_ZBASIS,41.66666666666667,10,quantum,2000,"{""00"": 1005, ""11"": 401, ""01"": 320, ""10"": 274}",0.5025,0.2005,0.16,0.137,0
QUANTUM_ZBASIS,50.0,10,quantum,2000,"{""01"": 324, ""00"": 1000, ""11"": 379, ""10"": 297}",0.5,0.1895,0.162,0.1485,0
QUANTUM_ZBASIS,60.0,10,quantum,2000,"{""11"": 319, ""00"": 1052, ""10"": 312, ""01"": 317}",0.526,0.1595,0.1585,0.156,0
QUANTUM_ZBASIS,80.0,10,quantum,2000,"{""00"": 1122, ""01"": 304, ""10"": 348, ""11"": 226}",0.561,0.113,0.152,0.174,0
QUANTUM_ZBASIS,100.0,10,quantum,2000,"{""00"": 1232, ""01"": 302, ""11"": 167, ""10"": 299}",0.616,0.0835,0.151,0.1495,0
QUANTUM_ZBASIS,120.0,10,quantum,2000,"{""00"": 1343, ""01"": 288, ""10"": 247, ""11"": 122}",0.6715,0.061,0.144,0.1235,0
QUANTUM_ZBASIS,140.0,10,quantum,2000,"{""11"": 98, ""00"": 1412, ""10"": 255, ""01"": 235}",0.706,0.049,0.1175,0.1275,0
QUANTUM_ZBASIS,160.0,10,quantum,2000,"{""00"": 1455, ""10"": 231, ""01"": 242, ""11"": 72}",0.7275,0.036,0.121,0.1155,0
QUANTUM_ZBASIS,180.0,10,quantum,2000,"{""00"": 1501, ""10"": 238, ""01"": 200, ""11"": 61}",0.7505,0.0305,0.1,0.119,0
QUANTUM_ZBASIS,200.0,10,quantum,2000,"{""00"": 1586, ""01"": 173, ""10"": 195, ""11"": 46}",0.793,0.023,0.0865,0.0975,0
CLASSICAL_ZBASIS,0.0,10,classical,2000,"{""11"": 1536, ""01"": 161, ""10"": 164, ""00"": 139}",0.0695,0.768,0.0805,0.082,0
CLASSICAL_ZBASIS,8.333333333333334,10,classical,2000,"{""00"": 1542, ""10"": 183, ""01"": 161, ""11"": 114}",0.771,0.057,0.0805,0.0915,0
CLASSICAL_ZBASIS,16.666666666666668,10,classical,2000,"{""01"": 353, ""10"": 356, ""11"": 1093, ""00"": 198}",0.099,0.5465,0.1765,0.178,0
CLASSICAL_ZBASIS,25.0,10,classical,2000,"{""11"": 945, ""10"": 402, ""01"": 422, ""00"": 231}",0.1155,0.4725,0.211,0.201,0
CLASSICAL_ZBASIS,33.333333333333336,10,classical,2000,"{""01"": 429, ""11"": 880, ""10"": 409, ""00"": 282}",0.141,0.44,0.2145,0.2045,0
CLASSICAL_ZBASIS,41.66666666666667,10,classical,2000,"{""00"": 1591, ""10"": 171, ""01"": 152, ""11"": 86}",0.7955,0.043,0.076,0.0855,0
CLASSICAL_ZBASIS,50.0,10,classical,2000,"{""00"": 1595, ""10"": 144, ""01"": 174, ""11"": 87}",0.7975,0.0435,0.087,0.072,0
CLASSICAL_ZBASIS,60.0,10,classical,2000,"{""10"": 501, ""11"": 499, ""00"": 495, ""01"": 505}",0.2475,0.2495,0.2525,0.2505,0
CLASSICAL_ZBASIS,80.0,10,classical,2000,"{""11"": 364, ""00"": 687, ""01"": 486, ""10"": 463}",0.3435,0.182,0.243,0.2315,0
CLASSICAL_ZBASIS,100.0,10,classical,2000,"{""00"": 828, ""01"": 471, ""10"": 440, ""11"": 261}",0.414,0.1305,0.2355,0.22,0
CLASSICAL_ZBASIS,120.0,10,classical,2000,"{""10"": 129, ""00"": 1708, ""11"": 51, ""01"": 112}",0.854,0.0255,0.056,0.0645,0
CLASSICAL_ZBASIS,140.0,10,classical,2000,"{""00"": 1072, ""11"": 147, ""01"": 412, ""10"": 369}",0.536,0.0735,0.206,0.1845,0
CLASSICAL_ZBASIS,160.0,10,classical,2000,"{""00"": 1231, ""11"": 94, ""10"": 339, ""01"": 336}",0.6155,0.047,0.168,0.1695,0
CLASSICAL_ZBASIS,180.0,10,classical,2000,"{""10"": 309, ""00"": 1311, ""01"": 294, ""11"": 86}",0.6555,0.043,0.147,0.1545,0
CLASSICAL_ZBASIS,200.0,10,classical,2000,"{""00"": 1717, ""01"": 108, ""10"": 136, ""11"": 39}",0.8585,0.0195,0.054,0.068,0
QUANTUM_XBASIS,0.0,10,quantum,2000,"{""00"": 841, ""11"": 826, ""10"": 161, ""01"": 172}",0.4205,0.413,0.086,0.0805,0
QUANTUM_XBASIS,8.333333333333334,10,quantum,2000,"{""11"": 758, ""01"": 237, ""00"": 772, ""10"": 233}",0.386,0.379,0.1185,0.1165,0
QUANTUM_XBASIS,16.666666666666668,10,quantum,2000,"{""00"": 753, ""11"": 693, ""01"": 254, ""10"": 300}",0.3765,0.3465,0.127,0.15,0
QUANTUM_XBASIS,25.0,10,quantum,2000,"{""00"": 689, ""10"": 311, ""11"": 704, ""01"": 296}",0.3445,0.352,0.148,0.1555,0
QUANTUM_XBASIS,33.333333333333336,10,quantum,2000,"{""10"": 338, ""01"": 347, ""00"": 660, ""11"": 655}",0.33,0.3275,0.1735,0.169,0
QUANTUM_XBASIS,41.66666666666667,10,quantum,2000,"{""11"": 623, ""10"": 395, ""01"": 368, ""00"": 614}",0.307,0.3115,0.184,0.1975,0
QUANTUM_XBASIS,50.0,10,quantum,2000,"{""11"": 618, ""00"": 619, ""10"": 382, ""01"": 381}",0.3095,0.309,0.1905,0.191,0
QUANTUM_XBASIS,60.0,10,quantum,2000,"{""11"": 571, ""01"": 403, ""10"": 442, ""00"": 584}",0.292,0.2855,0.2015,0.221,0
QUANTUM_XBASIS,80.0,10,quantum,2000,"{""10"": 457, ""00"": 544, ""01"": 418, ""11"": 581}",0.272,0.2905,0.209,0.2285,0
QUANTUM_XBASIS,100.0,10,quantum,2000,"{""11"": 540, ""00"": 541, ""01"": 453, ""10"": 466}",0.2705,0.27,0.2265,0.233,0
QUANTUM_XBASIS,120.0,10,quantum,2000,"{""00"": 538, ""11"": 549, ""10"": 462, ""01"": 451}",0.269,0.2745,0.2255,0.231,0
QUANTUM_XBASIS,140.0,10,quantum,2000,"{""00"": 513, ""10"": 527, ""01"": 469, ""11"": 491}",0.2565,0.2455,0.2345,0.2635,0
QUANTUM_XBASIS,160.0,10,quantum,2000,"{""00"": 522, ""11"": 533, ""01"": 466, ""10"": 479}",0.261,0.2665,0.233,0.2395,0
QUANTUM_XBASIS,180.0,10,quantum,2000,"{""11"": 497, ""10"": 490, ""00"": 499, ""01"": 514}",0.2495,0.2485,0.257,0.245,0
QUANTUM_XBASIS,200.0,10,quantum,2000,"{""00"": 516, ""11"": 507, ""01"": 477, ""10"": 500}",0.258,0.2535,0.2385,0.25,0
CLASSICAL_XBASIS,0.0,10,classical,2000,"{""01"": 497, ""00"": 521, ""11"": 490, ""10"": 492}",0.2605,0.245,0.2485,0.246,0
CLASSICAL_XBASIS,8.333333333333334,10,classical,2000,"{""11"": 519, ""01"": 495, ""00"": 493, ""10"": 493}",0.2465,0.2595,0.2475,0.2465,0
CLASSICAL_XBASIS,16.666666666666668,10,classical,2000,"{""01"": 531, ""10"": 505, ""11"": 502, ""00"": 462}",0.231,0.251,0.2655,0.2525,0
CLASSICAL_XBASIS,25.0,10,classical,2000,"{""01"": 507, ""11"": 510, ""00"": 505, ""10"": 478}",0.2525,0.255,0.2535,0.239,0
CLASSICAL_XBASIS,33.333333333333336,10,classical,2000,"{""00"": 486, ""10"": 507, ""11"": 513, ""01"": 494}",0.243,0.2565,0.247,0.2535,0
