lambda,rep,t2star_us,amplitude,n_points,fit_meta
0.8,6,10.898645494101947,0.3950118481542974,15,"{""a"": 0.3950118481542974, ""c"": 0.5198363476793596, ""r2"": 0.6508157866675646, ""T"": 10.898645494101947}"
0.8,7,11.501420053822855,0.40486465212849915,15,"{""a"": 0.40486465212849915, ""c"": 0.5188541516897305, ""r2"": 0.638441357552662, ""T"": 11.501420053822855}"
0.8,8,11.062483912652448,0.417039389092536,15,"{""a"": 0.417039389092536, ""c"": 0.5138511289087426, ""r2"": 0.7159505184540658, ""T"": 11.062483912652448}"
0.8,9,11.732794009704216,0.41397399913273103,15,"{""a"": 0.41397399913273103, ""c"": 0.5198310382766002, ""r2"": 0.716443418142847, ""T"": 11.732794009704216}"
0.9,0,12.117639782856461,0.40331984265688703,15,"{""a"": 0.40331984265688703, ""c"": 0.5277989758577663, ""r2"": 0.7355212646641325, ""T"": 12.117639782856461}"
0.9,1,12.354129244158496,0.3918562427853364,15,"{""a"": 0.3918562427853364, ""c"": 0.5230395490876639, ""r2"": 0.6938769370493271, ""T"": 12.354129244158496}"
0.9,2,11.05298970127487,0.3941516366314587,15,"{""a"": 0.3941516366314587, ""c"": 0.521555722590026, ""r2"": 0.6814320941348053, ""T"": 11.05298970127487}"
0.9,3,10.980220336258105,0.41043943157574725,15,"{""a"": 0.41043943157574725, ""c"": 0.5213328213274447, ""r2"": 0.713173166187839, ""T"": 10.980220336258105}"
0.9,4,0.3092746417359071,0.34692859061641534,15,"{""a"": 0.34692859061641534, ""c"": 0.5530714270989016, ""r2"": 0.48599694143067584, ""T"": 0.3092746417359071}"
0.9,5,11.986793077952179,0.4146935561426384,15,"{""a"": 0.4146935561426384, ""c"": 0.5112844855465412, ""r2"": 0.7139292063420488, ""T"": 11.986793077952179}"
0.9,6,10.6109924939924,0.40605786992202136,15,"{""a"": 0.40605786992202136, ""c"": 0.522467059892434, ""r2"": 0.697756956684024, ""T"": 10.6109924939924}"
0.9,7,11.855384033494802,0.39069592841457346,15,"{""a"": 0.39069592841457346, ""c"": 0.5268491876192324, ""r2"": 0.6591152137018783, ""T"": 11.855384033494802}"
0.9,8,10.486340840261414,0.39515998538671876,15,"{""a"": 0.39515998538671876, ""c"": 0.5205010231554574, ""r2"": 0.6914554467489159, ""T"": 10.486340840261414}"
0.9,9,11.321557214456968,0.40847640641249955,15,"{""a"": 0.40847640641249955, ""c"": 0.5190703283597176, ""r2"": 0.6906267449125895, ""T"": 11.321557214456968}"
1.0,0,11.215304367926933,0.3951316022895645,15,"{""a"": 0.3951316022895645, ""c"": 0.51448694167924, ""r2"": 0.7283301437630358, ""T"": 11.215304367926933}"
1.0,1,11.38476953644357,0.4236960246771165,15,"{""a"": 0.4236960246771165, ""c"": 0.5131946597359679, ""r2"": 0.6296358959068156, ""T"": 11.38476953644357}"
1.0,2,11.711766122654492,0.3960221355125122,15,"{""a"": 0.3960221355125122, ""c"": 0.5269059864919632, ""r2"": 0.670777686318667, ""T"": 11.711766122654492}"
1.0,3,11.137944109329357,0.4094164329431292,15,"{""a"": 0.4094164329431292, ""c"": 0.5218451381271718, ""r2"": 0.7132779241756064, ""T"": 11.137944109329357}"
1.0,4,10.369875529209597,0.4024112512169981,15,"{""a"": 0.4024112512169981, ""c"": 0.5252372342838194, ""r2"": 0.6654221566846157, ""T"": 10.369875529209597}"
1.0,5,10.183933792130421,0.39733878438859155,15,"{""a"": 0.39733878438859155, ""c"": 0.5275995804370336, ""r2"": 0.7278511466317474, ""T"": 10.183933792130421}"
1.0,6,12.443562715793027,0.4226983875097237,15,"{""a"": 0.4226983875097237, ""c"": 0.5067177382345665, ""r2"": 0.7083592531183363, ""T"": 12.443562715793027}"
1.0,7,10.353553242384692,0.4062272642831072,15,"{""a"": 0.4062272642831072, ""c"": 0.5204934869240707, ""r2"": 0.7189435171011498, ""T"": 10.353553242384692}"
1.0,8,11.884436359224331,0.4059880209279842,15,"{""a"": 0.4059880209279842, ""c"": 0.524682011116521, ""r2"": 0.7254959864980272, ""T"": 11.884436359224331}"
1.0,9,11.145830793217018,0.3713576172555703,15,"{""a"": 0.3713576172555703, ""c"": 0.5281614639105715, ""r2"": 0.737131137416237, ""T"": 11.145830793217018}"
