timestamp,backend,blind,kind,rep,delay_us,lambda,shots,counts_json,p00,p01,p10,p11,mutual_info_bits,shannon_entropy_bits,structured_dynamic_supported
1770474019,aer_simulator,L09,BELL_DETERMINISTIC,0,20.0,1.0,4000,"{""00"": 2066, ""11"": 1410, ""10"": 269, ""01"": 255}",0.5165,0.06375,0.06725,0.3525,0.4233569445432009,1.5376463296882288,False
1770474019,aer_simulator,Z,T1,0,16.0,nan,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,L01,BELL_DETERMINISTIC,0,85.71428571428572,0.2,4000,"{""11"": 1227, ""10"": 710, ""00"": 1259, ""01"": 804}",0.31475,0.201,0.1775,0.30675,0.04326252978580471,1.9558482840398779,False
1770474019,aer_simulator,L09,BELL_DETERMINISTIC,0,0.0,1.0,4000,"{""11"": 1990, ""00"": 1997, ""10"": 6, ""01"": 7}",0.49925,0.00175,0.0015,0.4975,0.9684680924638921,1.0315273991115732,False
1770474019,aer_simulator,L04,BELL_DETERMINISTIC,0,85.71428571428572,0.1,4000,"{""11"": 1026, ""00"": 1454, ""10"": 736, ""01"": 784}",0.3635,0.196,0.184,0.2565,0.03885955783625035,1.944381203948034,False
1770474019,aer_simulator,A,RAMSEY_SINGLE,0,85.71428571428572,nan,4000,"{""1"": 1391, ""0"": 2609}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,C,BELL_NOISE,0,154.28571428571428,nan,4000,"{""10"": 1492, ""11"": 737, ""00"": 1316, ""01"": 455}",0.329,0.11375,0.373,0.18425,0.004658793452558034,1.8646957439561833,False
1770474019,aer_simulator,L01,BELL_DETERMINISTIC,0,20.0,0.2,4000,"{""11"": 1741, ""01"": 411, ""00"": 1644, ""10"": 204}",0.411,0.10275,0.051,0.43525,0.3894529010261945,1.6058309876049344,False
1770474019,aer_simulator,L03,BELL_DETERMINISTIC,0,131.42857142857144,0.4,4000,"{""10"": 1082, ""00"": 529, ""11"": 1280, ""01"": 1109}",0.13225,0.27725,0.2705,0.32,0.01338503534748084,1.9353886708885637,False
1770474019,aer_simulator,Z,T1,0,0.0,nan,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,A,RAMSEY_SINGLE,0,40.0,nan,4000,"{""0"": 3187, ""1"": 813}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,L00,BELL_DETERMINISTIC,0,20.0,0.0,4000,"{""00"": 1832, ""11"": 1602, ""10"": 214, ""01"": 352}",0.458,0.088,0.0535,0.4005,0.4142599646791124,1.579244281321455,False
1770474019,aer_simulator,L08,BELL_DETERMINISTIC,0,131.42857142857144,0.9,4000,"{""00"": 2900, ""11"": 233, ""10"": 436, ""01"": 431}",0.725,0.10775,0.109,0.05825,0.029694753940110133,1.2701525189142748,False
1770474019,aer_simulator,Z,RAMSEY_SINGLE_CAL,0,40.0,nan,4000,"{""0"": 3203, ""1"": 797}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,L09,BELL_DETERMINISTIC,0,177.14285714285714,1.0,4000,"{""00"": 3169, ""01"": 352, ""11"": 123, ""10"": 356}",0.79225,0.088,0.089,0.03075,0.01458570129216881,1.0398131928899892,False
1770474019,aer_simulator,L01,BELL_DETERMINISTIC,0,13.333333333333334,0.2,4000,"{""10"": 1718, ""01"": 1855, ""00"": 263, ""11"": 164}",0.06575,0.46375,0.4295,0.041,0.5125127097654812,1.4849097180858952,False
1770474019,aer_simulator,L01,BELL_DETERMINISTIC,0,177.14285714285714,0.2,4000,"{""11"": 1642, ""00"": 614, ""01"": 869, ""10"": 875}",0.1535,0.21725,0.21875,0.4105,0.0031580018275878287,1.900472269702615,False
1770474019,aer_simulator,C,BELL_NOISE,0,200.0,nan,4000,"{""10"": 2003, ""11"": 1057, ""00"": 660, ""01"": 280}",0.165,0.07,0.50075,0.26425,0.001335879674726188,1.7045000046692924,False
1770474019,aer_simulator,Z,RAMSEY_SINGLE_CAL,0,0.0,nan,4000,"{""0"": 4000}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,L06,BELL_DETERMINISTIC,0,13.333333333333334,0.6000000000000001,4000,"{""10"": 1659, ""01"": 1942, ""11"": 252, ""00"": 147}",0.03675,0.4855,0.41475,0.063,0.5326277570407443,1.459145480233894,False
1770474019,aer_simulator,L05,BELL_DETERMINISTIC,0,13.333333333333334,0.8,4000,"{""11"": 2032, ""01"": 180, ""00"": 1594, ""10"": 194}",0.3985,0.045,0.0485,0.508,0.5442625130764032,1.4383865898757127,False
1770474019,aer_simulator,L00,BELL_DETERMINISTIC,0,6.666666666666667,0.0,4000,"{""00"": 1826, ""11"": 1938, ""10"": 179, ""01"": 57}",0.4565,0.01425,0.04475,0.4845,0.6866075968834637,1.3109178531612597,False
1770474019,aer_simulator,B,BELL_STRUCTURED,0,0.0,nan,4000,"{""00"": 1983, ""11"": 1998, ""01"": 13, ""10"": 6}",0.49575,0.00325,0.0015,0.4995,0.9569653833957044,1.0430099103397825,False
1770474019,aer_simulator,L04,BELL_DETERMINISTIC,0,108.57142857142857,0.1,4000,"{""01"": 829, ""00"": 1812, ""11"": 654, ""10"": 705}",0.453,0.20725,0.17625,0.1635,0.019187890650502464,1.856637602955527,False
1770474019,aer_simulator,L08,BELL_DETERMINISTIC,0,177.14285714285714,0.9,4000,"{""11"": 3159, ""10"": 384, ""01"": 342, ""00"": 115}",0.02875,0.0855,0.096,0.78975,0.011415104483253908,1.044050713480868,False
1770474019,aer_simulator,Z,RAMSEY_SINGLE_CAL,0,33.333333333333336,nan,4000,"{""0"": 3314, ""1"": 686}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,Z,RAMSEY_SINGLE_CAL,0,200.0,nan,4000,"{""1"": 1807, ""0"": 2193}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,L08,BELL_DETERMINISTIC,0,6.666666666666667,0.9,4000,"{""01"": 1760, ""10"": 2033, ""00"": 106, ""11"": 101}",0.0265,0.44,0.50825,0.02525,0.7030558204882265,1.290216524179744,False
1770474019,aer_simulator,A,RAMSEY_SINGLE,0,13.333333333333334,nan,4000,"{""1"": 319, ""0"": 3681}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,B,BELL_STRUCTURED,0,177.14285714285714,nan,4000,"{""00"": 3173, ""10"": 342, ""01"": 375, ""11"": 110}",0.79325,0.09375,0.0855,0.0275,0.010696319695102766,1.0311460613435695,False
1770474019,aer_simulator,L10,BELL_DETERMINISTIC,0,200.0,0.30000000000000004,4000,"{""00"": 2352, ""01"": 1240, ""11"": 104, ""10"": 304}",0.588,0.31,0.076,0.026,0.002518563407599971,1.3937244565699105,False
1770474019,aer_simulator,B,BELL_STRUCTURED,0,13.333333333333334,nan,4000,"{""11"": 1590, ""00"": 2030, ""10"": 184, ""01"": 196}",0.5075,0.049,0.046,0.3975,0.5392890972788884,1.443205773751748,False
1770474019,aer_simulator,L09,BELL_DETERMINISTIC,0,62.85714285714286,1.0,4000,"{""10"": 483, ""00"": 2365, ""11"": 682, ""01"": 470}",0.59125,0.1175,0.12075,0.1705,0.12178458628139854,1.6146695797085882,False
1770474019,aer_simulator,L00,BELL_DETERMINISTIC,0,85.71428571428572,0.0,4000,"{""00"": 1347, ""10"": 1652, ""01"": 767, ""11"": 234}",0.33675,0.19175,0.413,0.0585,0.05718265026696399,1.7521465455846088,False
1770474019,aer_simulator,L06,BELL_DETERMINISTIC,0,6.666666666666667,0.6000000000000001,4000,"{""01"": 2068, ""10"": 1722, ""00"": 127, ""11"": 83}",0.03175,0.517,0.4305,0.02075,0.6994719014726477,1.2895441060094597,False
1770474019,aer_simulator,L10,BELL_DETERMINISTIC,0,177.14285714285714,0.30000000000000004,4000,"{""00"": 2108, ""01"": 216, ""10"": 1439, ""11"": 237}",0.527,0.054,0.35975,0.05925,0.0040526975691960124,1.4865743462279037,False
1770474019,aer_simulator,B,BELL_STRUCTURED,0,26.666666666666668,nan,4000,"{""11"": 1295, ""00"": 2071, ""10"": 282, ""01"": 352}",0.51775,0.088,0.0705,0.32375,0.34813965139392833,1.5967581237809145,False
1770474019,aer_simulator,C,BELL_NOISE,0,108.57142857142857,nan,4000,"{""11"": 1527, ""00"": 796, ""10"": 1238, ""01"": 439}",0.199,0.10975,0.3095,0.38175,0.024127412636484928,1.8673893828608827,False
1770474019,aer_simulator,L10,BELL_DETERMINISTIC,0,62.85714285714286,0.30000000000000004,4000,"{""00"": 2031, ""11"": 827, ""10"": 810, ""01"": 332}",0.50775,0.083,0.2025,0.20675,0.11326914883039774,1.7312339097614324,False
1770474019,aer_simulator,C,BELL_NOISE,0,13.333333333333334,nan,4000,"{""01"": 1901, ""10"": 1676, ""00"": 209, ""11"": 214}",0.05225,0.47525,0.419,0.0535,0.5110331341907742,1.4843974169061467,False
1770474019,aer_simulator,L09,BELL_DETERMINISTIC,0,85.71428571428572,1.0,4000,"{""00"": 2526, ""01"": 523, ""10"": 527, ""11"": 424}",0.6315,0.13075,0.13175,0.106,0.049862370261371504,1.531009914814058,False
1770474019,aer_simulator,L05,BELL_DETERMINISTIC,0,177.14285714285714,0.8,4000,"{""00"": 3221, ""11"": 96, ""01"": 351, ""10"": 332}",0.80525,0.08775,0.083,0.024,0.009124424305557814,0.9868478039917477,False
1770474019,aer_simulator,L09,BELL_DETERMINISTIC,0,40.0,1.0,4000,"{""11"": 1031, ""10"": 420, ""00"": 2168, ""01"": 381}",0.542,0.09525,0.105,0.25775,0.2340705508124583,1.6475905041579773,False
1770474019,aer_simulator,A,RAMSEY_SINGLE,0,33.333333333333336,nan,4000,"{""0"": 3328, ""1"": 672}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,Z,RAMSEY_SINGLE_CAL,0,154.28571428571428,nan,4000,"{""0"": 2283, ""1"": 1717}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,L10,BELL_DETERMINISTIC,0,40.0,0.30000000000000004,4000,"{""01"": 1237, ""10"": 1767, ""00"": 488, ""11"": 508}",0.122,0.30925,0.44175,0.127,0.18189510663458086,1.7926652293847307,False
1770474019,aer_simulator,L07,BELL_DETERMINISTIC,0,200.0,0.5,4000,"{""00"": 926, ""10"": 843, ""01"": 1289, ""11"": 942}",0.2315,0.32225,0.21075,0.2355,0.0021229037930139624,1.9798804269304462,False
1770474019,aer_simulator,L08,BELL_DETERMINISTIC,0,33.333333333333336,0.9,4000,"{""10"": 1140, ""01"": 2099, ""11"": 386, ""00"": 375}",0.09375,0.52475,0.285,0.0965,0.26626394715997254,1.6499849930406305,False
1770474019,aer_simulator,L07,BELL_DETERMINISTIC,0,85.71428571428572,0.5,4000,"{""11"": 2502, ""00"": 453, ""10"": 532, ""01"": 513}",0.11325,0.12825,0.133,0.6255,0.05641744776690845,1.546388625662868,False
1770474019,aer_simulator,L02,BELL_DETERMINISTIC,0,200.0,0.7000000000000001,4000,"{""11"": 1270, ""01"": 985, ""00"": 825, ""10"": 920}",0.20625,0.24625,0.23,0.3175,0.000926290866357973,1.9807953346021172,False
1770474019,aer_simulator,C,BELL_NOISE,0,131.42857142857144,nan,4000,"{""01"": 1367, ""11"": 450, ""00"": 1452, ""10"": 731}",0.363,0.34175,0.18275,0.1125,0.00658815535055338,1.8627708845380342,False
1770474019,aer_simulator,L03,BELL_DETERMINISTIC,0,40.0,0.4,4000,"{""10"": 1545, ""01"": 1506, ""00"": 316, ""11"": 633}",0.079,0.3765,0.38625,0.15825,0.21991204739518488,1.7708794924417717,False
1770474019,aer_simulator,L02,BELL_DETERMINISTIC,0,154.28571428571428,0.7000000000000001,4000,"{""00"": 2127, ""11"": 273, ""10"": 1338, ""01"": 262}",0.53175,0.0655,0.3345,0.06825,0.005262551458733982,1.5349075841034479,False
1770474019,aer_simulator,L08,BELL_DETERMINISTIC,0,40.0,0.9,4000,"{""10"": 2207, ""01"": 993, ""11"": 391, ""00"": 409}",0.10225,0.24825,0.55175,0.09775,0.22827656167269564,1.6366821376093037,False
1770474019,aer_simulator,A,RAMSEY_SINGLE,0,131.42857142857144,nan,4000,"{""0"": 2343, ""1"": 1657}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,L00,BELL_DETERMINISTIC,0,154.28571428571428,0.0,4000,"{""10"": 1528, ""11"": 749, ""01"": 424, ""00"": 1299}",0.32475,0.106,0.382,0.18725,0.00592047306233074,1.8530804407181312,False
1770474019,aer_simulator,L04,BELL_DETERMINISTIC,0,20.0,0.1,4000,"{""11"": 1756, ""00"": 1663, ""10"": 370, ""01"": 211}",0.41575,0.05275,0.0925,0.439,0.40751826897069054,1.58942041003982,False
1770474019,aer_simulator,L04,BELL_DETERMINISTIC,0,62.85714285714286,0.1,4000,"{""01"": 839, ""11"": 1050, ""10"": 432, ""00"": 1679}",0.41975,0.20975,0.108,0.2625,0.09721782652630108,1.8516143331460715,False
1770474019,aer_simulator,L04,BELL_DETERMINISTIC,0,33.333333333333336,0.1,4000,"{""11"": 1487, ""10"": 550, ""00"": 1659, ""01"": 304}",0.41475,0.076,0.1375,0.37175,0.2584001413773169,1.7334612680892905,False
1770474019,aer_simulator,B,BELL_STRUCTURED,0,85.71428571428572,nan,4000,"{""00"": 2536, ""01"": 473, ""10"": 513, ""11"": 478}",0.634,0.11825,0.12825,0.1195,0.07167185330392442,1.5272991341010151,False
1770474019,aer_simulator,L06,BELL_DETERMINISTIC,0,62.85714285714286,0.6000000000000001,4000,"{""11"": 2354, ""00"": 685, ""01"": 504, ""10"": 457}",0.17125,0.126,0.11425,0.5885,0.12050918155980163,1.6202312517141377,False
1770474019,aer_simulator,Z,T1,0,200.0,nan,4000,"{""1"": 4000}",nan,nan,nan,nan,nan,nan,False
1770474019,aer_simulator,B,BELL_STRUCTURED,0,154.28571428571428,nan,4000,"{""00"": 3107, ""01"": 376, ""11"": 173, ""10"": 344}",0.77675,0.094,0.086,0.04325,0.028237314809044865,1.1041316486895805,False
1770474019,aer_simulator,L10,BELL_DETERMINISTIC,0,0.0,0.30000000000000004,4000,"{""00"": 1949, ""11"": 2046, ""01"": 4, ""10"": 1}",0.48725,0.001,0.00025,0.5115,0.9860660084799346,1.0130847015029447,False
1770474019,aer_simulator,C,BELL_NOISE,0,85.71428571428572,nan,4000,"{""00"": 1318, ""01"": 784, ""10"": 1677, ""11"": 221}",0.3295,0.196,0.41925,0.05525,0.06620549260673705,1.7451707913171244,False
