kind,blind,delay_us,lambda,classical_ref,rounds,shots,counts_json,p00,p11,p01,p10,rep
RAMSEY_SINGLE,A,8.333333333333334,,,,2000,"{""0"": 1865, ""1"": 135}",0.9325,0.0675,0.0,0.0,
RAMSEY_SINGLE,A,16.666666666666668,,,,2000,"{""0"": 1788, ""1"": 212}",0.894,0.106,0.0,0.0,
RAMSEY_SINGLE,A,25.0,,,,2000,"{""0"": 1755, ""1"": 245}",0.8775,0.1225,0.0,0.0,
RAMSEY_SINGLE,A,33.333333333333336,,,,2000,"{""0"": 1645, ""1"": 355}",0.8225,0.1775,0.0,0.0,
RAMSEY_SINGLE,A,41.66666666666667,,,,2000,"{""0"": 1605, ""1"": 395}",0.8025,0.1975,0.0,0.0,
RAMSEY_SINGLE,A,50.0,,,,2000,"{""0"": 1550, ""1"": 450}",0.775,0.225,0.0,0.0,
RAMSEY_SINGLE,A,60.0,,,,2000,"{""1"": 497, ""0"": 1503}",0.7515,0.2485,0.0,0.0,
RAMSEY_SINGLE,A,80.0,,,,2000,"{""0"": 1414, ""1"": 586}",0.707,0.293,0.0,0.0,
RAMSEY_SINGLE,A,100.0,,,,2000,"{""0"": 1296, ""1"": 704}",0.648,0.352,0.0,0.0,
RAMSEY_SINGLE,A,120.0,,,,2000,"{""0"": 1226, ""1"": 774}",0.613,0.387,0.0,0.0,
RAMSEY_SINGLE,A,140.0,,,,2000,"{""1"": 827, ""0"": 1173}",0.5865,0.4135,0.0,0.0,
RAMSEY_SINGLE,A,160.0,,,,2000,"{""0"": 1120, ""1"": 880}",0.56,0.44,0.0,0.0,
RAMSEY_SINGLE,A,180.0,,,,2000,"{""0"": 1092, ""1"": 908}",0.546,0.454,0.0,0.0,
RAMSEY_SINGLE,A,200.0,,,,2000,"{""1"": 920, ""0"": 1080}",0.54,0.46,0.0,0.0,
BELL_STRUCTURED,B,0.0,,,,2000,"{""00"": 972, ""11"": 930, ""01"": 49, ""10"": 49}",0.486,0.465,0.0245,0.0245,
BELL_STRUCTURED,B,8.333333333333334,,,,2000,"{""11"": 720, ""00"": 865, ""10"": 215, ""01"": 200}",0.4325,0.36,0.1,0.1075,
BELL_STRUCTURED,B,16.666666666666668,,,,2000,"{""10"": 248, ""01"": 268, ""00"": 902, ""11"": 582}",0.451,0.291,0.134,0.124,
BELL_STRUCTURED,B,25.0,,,,2000,"{""11"": 528, ""00"": 898, ""01"": 283, ""10"": 291}",0.449,0.264,0.1415,0.1455,
BELL_STRUCTURED,B,33.333333333333336,,,,2000,"{""11"": 438, ""01"": 295, ""00"": 940, ""10"": 327}",0.47,0.219,0.1475,0.1635,
BELL_STRUCTURED,B,41.66666666666667,,,,2000,"{""10"": 322, ""11"": 394, ""00"": 996, ""01"": 288}",0.498,0.197,0.144,0.161,
BELL_STRUCTURED,B,50.0,,,,2000,"{""00"": 991, ""10"": 325, ""11"": 364, ""01"": 320}",0.4955,0.182,0.16,0.1625,
BELL_STRUCTURED,B,60.0,,,,2000,"{""01"": 345, ""00"": 1023, ""11"": 297, ""10"": 335}",0.5115,0.1485,0.1725,0.1675,
BELL_STRUCTURED,B,80.0,,,,2000,"{""00"": 1153, ""01"": 318, ""10"": 304, ""11"": 225}",0.5765,0.1125,0.159,0.152,
BELL_STRUCTURED,B,100.0,,,,2000,"{""01"": 336, ""00"": 1221, ""10"": 285, ""11"": 158}",0.6105,0.079,0.168,0.1425,
BELL_STRUCTURED,B,120.0,,,,2000,"{""00"": 1296, ""01"": 256, ""10"": 305, ""11"": 143}",0.648,0.0715,0.128,0.1525,
BELL_STRUCTURED,B,140.0,,,,2000,"{""00"": 1413, ""10"": 252, ""01"": 242, ""11"": 93}",0.7065,0.0465,0.121,0.126,
BELL_STRUCTURED,B,160.0,,,,2000,"{""00"": 1441, ""10"": 243, ""11"": 88, ""01"": 228}",0.7205,0.044,0.114,0.1215,
BELL_STRUCTURED,B,180.0,,,,2000,"{""00"": 1475, ""10"": 237, ""11"": 73, ""01"": 215}",0.7375,0.0365,0.1075,0.1185,
BELL_STRUCTURED,B,200.0,,,,2000,"{""00"": 1519, ""01"": 203, ""10"": 201, ""11"": 77}",0.7595,0.0385,0.1015,0.1005,
BELL_NOISE,C,0.0,,,,2000,"{""01"": 947, ""10"": 933, ""00"": 54, ""11"": 66}",0.027,0.033,0.4735,0.4665,
BELL_NOISE,C,8.333333333333334,,,,2000,"{""00"": 833, ""11"": 890, ""10"": 158, ""01"": 119}",0.4165,0.445,0.0595,0.079,
BELL_NOISE,C,16.666666666666668,,,,2000,"{""11"": 827, ""00"": 777, ""10"": 197, ""01"": 199}",0.3885,0.4135,0.0995,0.0985,
BELL_NOISE,C,25.0,,,,2000,"{""10"": 267, ""00"": 684, ""11"": 872, ""01"": 177}",0.342,0.436,0.0885,0.1335,
BELL_NOISE,C,33.333333333333336,,,,2000,"{""11"": 186, ""10"": 743, ""00"": 381, ""01"": 690}",0.1905,0.093,0.345,0.3715,
BELL_NOISE,C,41.66666666666667,,,,2000,"{""10"": 649, ""01"": 732, ""00"": 286, ""11"": 333}",0.143,0.1665,0.366,0.3245,
BELL_NOISE,C,50.0,,,,2000,"{""10"": 288, ""11"": 720, ""00"": 548, ""01"": 444}",0.274,0.36,0.222,0.144,
BELL_NOISE,C,60.0,,,,2000,"{""01"": 543, ""10"": 700, ""11"": 325, ""00"": 432}",0.216,0.1625,0.2715,0.35,
BELL_NOISE,C,80.0,,,,2000,"{""11"": 668, ""00"": 505, ""01"": 443, ""10"": 384}",0.2525,0.334,0.2215,0.192,
BELL_NOISE,C,100.0,,,,2000,"{""10"": 609, ""01"": 520, ""11"": 488, ""00"": 383}",0.1915,0.244,0.26,0.3045,
BELL_NOISE,C,120.0,,,,2000,"{""11"": 566, ""10"": 150, ""01"": 901, ""00"": 383}",0.1915,0.283,0.4505,0.075,
BELL_NOISE,C,140.0,,,,2000,"{""00"": 350, ""10"": 467, ""01"": 538, ""11"": 645}",0.175,0.3225,0.269,0.2335,
BELL_NOISE,C,160.0,,,,2000,"{""11"": 809, ""10"": 628, ""00"": 231, ""01"": 332}",0.1155,0.4045,0.166,0.314,
BELL_NOISE,C,180.0,,,,2000,"{""10"": 607, ""11"": 696, ""01"": 390, ""00"": 307}",0.1535,0.348,0.195,0.3035,
BELL_NOISE,C,200.0,,,,2000,"{""10"": 634, ""01"": 346, ""11"": 780, ""00"": 240}",0.12,0.39,0.173,0.317,
BELL_LAMBDA_SWEEP,L00,0.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 975, ""00"": 940, ""01"": 44, ""10"": 41}",0.47,0.4875,0.022,0.0205,3.0
BELL_LAMBDA_SWEEP,L00,8.333333333333334,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 976, ""11"": 946, ""10"": 46, ""01"": 32}",0.488,0.473,0.016,0.023,3.0
BELL_LAMBDA_SWEEP,L00,16.666666666666668,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 992, ""00"": 916, ""10"": 49, ""01"": 43}",0.458,0.496,0.0215,0.0245,3.0
BELL_LAMBDA_SWEEP,L00,25.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 979, ""10"": 57, ""11"": 925, ""01"": 39}",0.4895,0.4625,0.0195,0.0285,3.0
BELL_LAMBDA_SWEEP,L00,33.333333333333336,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 970, ""11"": 937, ""01"": 40, ""10"": 53}",0.485,0.4685,0.02,0.0265,3.0
BELL_LAMBDA_SWEEP,L00,41.66666666666667,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""01"": 27, ""00"": 932, ""11"": 997, ""10"": 44}",0.466,0.4985,0.0135,0.022,3.0
BELL_LAMBDA_SWEEP,L00,50.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 998, ""11"": 930, ""01"": 43, ""10"": 29}",0.499,0.465,0.0215,0.0145,3.0
BELL_LAMBDA_SWEEP,L00,60.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 965, ""11"": 954, ""10"": 34, ""01"": 47}",0.4825,0.477,0.0235,0.017,3.0
BELL_LAMBDA_SWEEP,L00,80.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 975, ""01"": 39, ""11"": 950, ""10"": 36}",0.4875,0.475,0.0195,0.018,3.0
BELL_LAMBDA_SWEEP,L00,100.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 961, ""00"": 947, ""01"": 44, ""10"": 48}",0.4735,0.4805,0.022,0.024,3.0
BELL_LAMBDA_SWEEP,L00,120.0,0.0,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 928, ""11"": 978, ""01"": 41, ""10"": 53}",0.464,0.489,0.0205,0.0265,3.0
BELL_LAMBDA_SWEEP,L00,140.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 976, ""11"": 944, ""10"": 48, ""01"": 32}",0.488,0.472,0.016,0.024,3.0
BELL_LAMBDA_SWEEP,L00,160.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 950, ""00"": 961, ""10"": 47, ""01"": 42}",0.4805,0.475,0.021,0.0235,3.0
BELL_LAMBDA_SWEEP,L00,180.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 905, ""00"": 1000, ""10"": 43, ""01"": 52}",0.5,0.4525,0.026,0.0215,3.0
BELL_LAMBDA_SWEEP,L00,200.0,0.0,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 952, ""11"": 954, ""01"": 43, ""10"": 51}",0.476,0.477,0.0215,0.0255,3.0
BELL_LAMBDA_SWEEP,L01,0.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 951, ""00"": 963, ""10"": 41, ""01"": 45}",0.4815,0.4755,0.0225,0.0205,3.0
BELL_LAMBDA_SWEEP,L01,8.333333333333334,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 950, ""11"": 975, ""10"": 39, ""01"": 36}",0.475,0.4875,0.018,0.0195,3.0
BELL_LAMBDA_SWEEP,L01,16.666666666666668,0.1,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 965, ""00"": 956, ""01"": 44, ""10"": 35}",0.478,0.4825,0.022,0.0175,3.0
BELL_LAMBDA_SWEEP,L01,25.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 936, ""00"": 980, ""01"": 41, ""10"": 43}",0.49,0.468,0.0205,0.0215,3.0
BELL_LAMBDA_SWEEP,L01,33.333333333333336,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 960, ""00"": 960, ""01"": 42, ""10"": 38}",0.48,0.48,0.021,0.019,3.0
BELL_LAMBDA_SWEEP,L01,41.66666666666667,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 947, ""00"": 957, ""01"": 50, ""10"": 46}",0.4785,0.4735,0.025,0.023,3.0
BELL_LAMBDA_SWEEP,L01,50.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 1005, ""00"": 917, ""10"": 46, ""01"": 32}",0.4585,0.5025,0.016,0.023,3.0
BELL_LAMBDA_SWEEP,L01,60.0,0.1,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 954, ""00"": 956, ""01"": 38, ""10"": 52}",0.478,0.477,0.019,0.026,3.0
BELL_LAMBDA_SWEEP,L01,80.0,0.1,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 932, ""00"": 972, ""10"": 44, ""01"": 52}",0.486,0.466,0.026,0.022,3.0
BELL_LAMBDA_SWEEP,L01,100.0,0.1,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 963, ""00"": 954, ""01"": 33, ""10"": 50}",0.477,0.4815,0.0165,0.025,3.0
BELL_LAMBDA_SWEEP,L01,120.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 951, ""00"": 959, ""01"": 43, ""10"": 47}",0.4795,0.4755,0.0215,0.0235,3.0
BELL_LAMBDA_SWEEP,L01,140.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 941, ""00"": 960, ""01"": 59, ""10"": 40}",0.48,0.4705,0.0295,0.02,3.0
BELL_LAMBDA_SWEEP,L01,160.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 943, ""11"": 969, ""01"": 43, ""10"": 45}",0.4715,0.4845,0.0215,0.0225,3.0
BELL_LAMBDA_SWEEP,L01,180.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 957, ""00"": 962, ""01"": 42, ""10"": 39}",0.481,0.4785,0.021,0.0195,3.0
BELL_LAMBDA_SWEEP,L01,200.0,0.1,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 934, ""11"": 979, ""10"": 39, ""01"": 48}",0.467,0.4895,0.024,0.0195,3.0
BELL_LAMBDA_SWEEP,L02,0.0,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 961, ""00"": 954, ""10"": 39, ""01"": 46}",0.477,0.4805,0.023,0.0195,3.0
BELL_LAMBDA_SWEEP,L02,8.333333333333334,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 955, ""11"": 956, ""01"": 44, ""10"": 45}",0.4775,0.478,0.022,0.0225,3.0
BELL_LAMBDA_SWEEP,L02,16.666666666666668,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 943, ""11"": 962, ""01"": 49, ""10"": 46}",0.4715,0.481,0.0245,0.023,3.0
BELL_LAMBDA_SWEEP,L02,25.0,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 923, ""11"": 984, ""10"": 39, ""01"": 54}",0.4615,0.492,0.027,0.0195,3.0
BELL_LAMBDA_SWEEP,L02,33.333333333333336,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 979, ""11"": 926, ""10"": 44, ""01"": 51}",0.4895,0.463,0.0255,0.022,3.0
BELL_LAMBDA_SWEEP,L02,41.66666666666667,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 1022, ""00"": 890, ""10"": 46, ""01"": 42}",0.445,0.511,0.021,0.023,3.0
BELL_LAMBDA_SWEEP,L02,50.0,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 1009, ""11"": 904, ""10"": 42, ""01"": 45}",0.5045,0.452,0.0225,0.021,3.0
BELL_LAMBDA_SWEEP,L02,60.0,0.2,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 973, ""11"": 951, ""10"": 40, ""01"": 36}",0.4865,0.4755,0.018,0.02,3.0
BELL_LAMBDA_SWEEP,L02,80.0,0.2,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 943, ""00"": 970, ""10"": 41, ""01"": 46}",0.485,0.4715,0.023,0.0205,3.0
BELL_LAMBDA_SWEEP,L02,100.0,0.2,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 978, ""00"": 940, ""01"": 41, ""10"": 41}",0.47,0.489,0.0205,0.0205,3.0
BELL_LAMBDA_SWEEP,L02,120.0,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 968, ""00"": 935, ""10"": 55, ""01"": 42}",0.4675,0.484,0.021,0.0275,3.0
BELL_LAMBDA_SWEEP,L02,140.0,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 994, ""11"": 929, ""10"": 41, ""01"": 36}",0.497,0.4645,0.018,0.0205,3.0
BELL_LAMBDA_SWEEP,L02,160.0,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 891, ""00"": 1022, ""01"": 45, ""10"": 42}",0.511,0.4455,0.0225,0.021,3.0
BELL_LAMBDA_SWEEP,L02,180.0,0.2,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 961, ""11"": 952, ""01"": 38, ""10"": 49}",0.4805,0.476,0.019,0.0245,3.0
BELL_LAMBDA_SWEEP,L02,200.0,0.2,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 973, ""00"": 956, ""10"": 35, ""01"": 36}",0.478,0.4865,0.018,0.0175,3.0
BELL_LAMBDA_SWEEP,L03,0.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 954, ""00"": 966, ""01"": 32, ""10"": 48}",0.483,0.477,0.016,0.024,3.0
BELL_LAMBDA_SWEEP,L03,8.333333333333334,0.3,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 949, ""00"": 952, ""10"": 51, ""01"": 48}",0.476,0.4745,0.024,0.0255,3.0
BELL_LAMBDA_SWEEP,L03,16.666666666666668,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 974, ""00"": 944, ""10"": 35, ""01"": 47}",0.472,0.487,0.0235,0.0175,3.0
BELL_LAMBDA_SWEEP,L03,25.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 985, ""00"": 918, ""01"": 48, ""10"": 49}",0.459,0.4925,0.024,0.0245,3.0
BELL_LAMBDA_SWEEP,L03,33.333333333333336,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 962, ""00"": 961, ""01"": 40, ""10"": 37}",0.4805,0.481,0.02,0.0185,3.0
BELL_LAMBDA_SWEEP,L03,41.66666666666667,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 970, ""11"": 945, ""10"": 41, ""01"": 44}",0.485,0.4725,0.022,0.0205,3.0
BELL_LAMBDA_SWEEP,L03,50.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 960, ""11"": 943, ""01"": 51, ""10"": 46}",0.48,0.4715,0.0255,0.023,3.0
BELL_LAMBDA_SWEEP,L03,60.0,0.3,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 974, ""11"": 933, ""01"": 46, ""10"": 47}",0.487,0.4665,0.023,0.0235,3.0
BELL_LAMBDA_SWEEP,L03,80.0,0.3,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 969, ""00"": 950, ""10"": 34, ""01"": 47}",0.475,0.4845,0.0235,0.017,3.0
BELL_LAMBDA_SWEEP,L03,100.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 966, ""11"": 939, ""01"": 50, ""10"": 45}",0.483,0.4695,0.025,0.0225,3.0
BELL_LAMBDA_SWEEP,L03,120.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""10"": 40, ""11"": 986, ""00"": 942, ""01"": 32}",0.471,0.493,0.016,0.02,3.0
BELL_LAMBDA_SWEEP,L03,140.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 926, ""00"": 979, ""10"": 52, ""01"": 43}",0.4895,0.463,0.0215,0.026,3.0
BELL_LAMBDA_SWEEP,L03,160.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 958, ""11"": 965, ""01"": 45, ""10"": 32}",0.479,0.4825,0.0225,0.016,3.0
BELL_LAMBDA_SWEEP,L03,180.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 955, ""00"": 949, ""01"": 47, ""10"": 49}",0.4745,0.4775,0.0235,0.0245,3.0
BELL_LAMBDA_SWEEP,L03,200.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 922, ""11"": 982, ""10"": 45, ""01"": 51}",0.461,0.491,0.0255,0.0225,3.0
BELL_LAMBDA_SWEEP,L04,0.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 961, ""00"": 954, ""01"": 29, ""10"": 56}",0.477,0.4805,0.0145,0.028,3.0
BELL_LAMBDA_SWEEP,L04,8.333333333333334,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 949, ""00"": 967, ""01"": 47, ""10"": 37}",0.4835,0.4745,0.0235,0.0185,3.0
BELL_LAMBDA_SWEEP,L04,16.666666666666668,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 964, ""11"": 954, ""01"": 41, ""10"": 41}",0.482,0.477,0.0205,0.0205,3.0
BELL_LAMBDA_SWEEP,L04,25.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 950, ""11"": 972, ""10"": 39, ""01"": 39}",0.475,0.486,0.0195,0.0195,3.0
BELL_LAMBDA_SWEEP,L04,33.333333333333336,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 964, ""00"": 947, ""10"": 42, ""01"": 47}",0.4735,0.482,0.0235,0.021,3.0
BELL_LAMBDA_SWEEP,L04,41.66666666666667,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 948, ""11"": 961, ""01"": 51, ""10"": 40}",0.474,0.4805,0.0255,0.02,3.0
BELL_LAMBDA_SWEEP,L04,50.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 983, ""11"": 942, ""10"": 44, ""01"": 31}",0.4915,0.471,0.0155,0.022,3.0
BELL_LAMBDA_SWEEP,L04,60.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 974, ""11"": 951, ""10"": 46, ""01"": 29}",0.487,0.4755,0.0145,0.023,3.0
BELL_LAMBDA_SWEEP,L04,80.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 931, ""11"": 969, ""10"": 44, ""01"": 56}",0.4655,0.4845,0.028,0.022,3.0
BELL_LAMBDA_SWEEP,L04,100.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 970, ""11"": 952, ""10"": 34, ""01"": 44}",0.485,0.476,0.022,0.017,3.0
BELL_LAMBDA_SWEEP,L04,120.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 949, ""11"": 969, ""10"": 42, ""01"": 40}",0.4745,0.4845,0.02,0.021,3.0
BELL_LAMBDA_SWEEP,L04,140.0,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 932, ""11"": 985, ""10"": 41, ""01"": 42}",0.466,0.4925,0.021,0.0205,3.0
BELL_LAMBDA_SWEEP,L04,160.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 961, ""00"": 955, ""01"": 50, ""10"": 34}",0.4775,0.4805,0.025,0.017,3.0
BELL_LAMBDA_SWEEP,L04,180.0,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 935, ""00"": 967, ""01"": 44, ""10"": 54}",0.4835,0.4675,0.022,0.027,3.0
BELL_LAMBDA_SWEEP,L04,200.0,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 973, ""00"": 935, ""10"": 47, ""01"": 45}",0.4675,0.4865,0.0225,0.0235,3.0
BELL_LAMBDA_SWEEP,L05,0.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 916, ""11"": 1003, ""01"": 36, ""10"": 45}",0.458,0.5015,0.018,0.0225,3.0
BELL_LAMBDA_SWEEP,L05,8.333333333333334,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 907, ""01"": 50, ""11"": 995, ""10"": 48}",0.4535,0.4975,0.025,0.024,3.0
BELL_LAMBDA_SWEEP,L05,16.666666666666668,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 923, ""11"": 1006, ""10"": 37, ""01"": 34}",0.4615,0.503,0.017,0.0185,3.0
BELL_LAMBDA_SWEEP,L05,25.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""11"": 990, ""00"": 913, ""01"": 53, ""10"": 44}",0.4565,0.495,0.0265,0.022,3.0
BELL_LAMBDA_SWEEP,L05,33.333333333333336,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",0.0,2000,"{""00"": 958, ""11"": 955, ""10"": 49, ""01"": 38}",0.479,0.4775,0.019,0.0245,3.0
