lambda,rep,t2star_us,amplitude,n_points,fit_meta
0.5,2,0.13758919913623835,0.22486184604278187,15,"{""a"": 0.22486184604278187, ""c"": 0.22610782946936797, ""r2"": 0.620860402623528, ""T"": 0.13758919913623835}"
0.5,3,6.555863387114772,0.23643274363074965,15,"{""a"": 0.23643274363074965, ""c"": 0.2203269718300059, ""r2"": 0.744773499944247, ""T"": 6.555863387114772}"
0.5,4,6.625255072905897,0.22958761363803823,15,"{""a"": 0.22958761363803823, ""c"": 0.22231624481106113, ""r2"": 0.6906012724631148, ""T"": 6.625255072905897}"
0.5,5,6.8154951875303595,0.23906861246236402,15,"{""a"": 0.23906861246236402, ""c"": 0.2177463461088962, ""r2"": 0.7477856162751131, ""T"": 6.8154951875303595}"
0.5,6,0.3273877221750862,0.23148449612312558,15,"{""a"": 0.23148449612312558, ""c"": 0.22403427820267224, ""r2"": 0.6645117643637743, ""T"": 0.3273877221750862}"
0.5,7,5.854251606239901,0.23522764903806867,15,"{""a"": 0.23522764903806867, ""c"": 0.22127587622666894, ""r2"": 0.7360959077199112, ""T"": 5.854251606239901}"
0.5,8,5.641952668545621,0.2337822771763649,15,"{""a"": 0.2337822771763649, ""c"": 0.22233691289633867, ""r2"": 0.7806967694227818, ""T"": 5.641952668545621}"
0.5,9,7.341508308985318,0.242136881207868,15,"{""a"": 0.242136881207868, ""c"": 0.2188159957861776, ""r2"": 0.7545837450656981, ""T"": 7.341508308985318}"
0.6,0,0.2834357450639562,0.18233542636642266,15,"{""a"": 0.18233542636642266, ""c"": 0.18365758771104337, ""r2"": 0.6762723296858606, ""T"": 0.2834357450639562}"
0.6,1,6.514074133973292,0.18477559766689514,15,"{""a"": 0.18477559766689514, ""c"": 0.17864051315687343, ""r2"": 0.7550402004005201, ""T"": 6.514074133973292}"
0.6,2,8.21417892208363,0.1935303031063045,15,"{""a"": 0.1935303031063045, ""c"": 0.17216611340611312, ""r2"": 0.7061906569269046, ""T"": 8.21417892208363}"
0.6,3,7.171264678020441,0.1816936072208537,15,"{""a"": 0.1816936072208537, ""c"": 0.1798945316249802, ""r2"": 0.7205530273572136, ""T"": 7.171264678020441}"
0.6,4,7.164735119750719,0.1940750356113242,15,"{""a"": 0.1940750356113242, ""c"": 0.17651583603057389, ""r2"": 0.8306170802377603, ""T"": 7.164735119750719}"
0.6,5,6.191599764837505,0.18204984335467658,15,"{""a"": 0.18204984335467658, ""c"": 0.17983294542110237, ""r2"": 0.709653745904224, ""T"": 6.191599764837505}"
0.6,6,6.8199143788957155,0.1873268622182266,15,"{""a"": 0.1873268622182266, ""c"": 0.1762690123020855, ""r2"": 0.7270891460111638, ""T"": 6.8199143788957155}"
0.6,7,5.491373196061892,0.1901498847142591,15,"{""a"": 0.1901498847142591, ""c"": 0.1790969303082063, ""r2"": 0.7681715297176125, ""T"": 5.491373196061892}"
0.6,8,6.871609598544426,0.18959500337803709,15,"{""a"": 0.18959500337803709, ""c"": 0.17934534878521158, ""r2"": 0.7334494860064585, ""T"": 6.871609598544426}"
0.6,9,6.435105617592623,0.18472872930576714,15,"{""a"": 0.18472872930576714, ""c"": 0.17863991690353864, ""r2"": 0.6855741089537886, ""T"": 6.435105617592623}"
0.7,0,7.394825065496907,0.1364254286070179,15,"{""a"": 0.1364254286070179, ""c"": 0.1312273148580341, ""r2"": 0.7656276031516638, ""T"": 7.394825065496907}"
0.7,1,7.825601481561725,0.14063777243767206,15,"{""a"": 0.14063777243767206, ""c"": 0.13189429967197974, ""r2"": 0.7107830532273522, ""T"": 7.825601481561725}"
0.7,2,7.402457354951933,0.13988382476552078,15,"{""a"": 0.13988382476552078, ""c"": 0.13079861494315065, ""r2"": 0.7786419118782733, ""T"": 7.402457354951933}"
0.7,3,6.341076952438581,0.1464006636233891,15,"{""a"": 0.1464006636233891, ""c"": 0.1318745126100514, ""r2"": 0.7321314964713288, ""T"": 6.341076952438581}"
0.7,4,6.282518261550739,0.14206708741544638,15,"{""a"": 0.14206708741544638, ""c"": 0.13268717643757494, ""r2"": 0.7109430717067639, ""T"": 6.282518261550739}"
0.7,5,6.292278093104028,0.1400759150811963,15,"{""a"": 0.1400759150811963, ""c"": 0.1354584188704558, ""r2"": 0.7291835760833016, ""T"": 6.292278093104028}"
0.7,6,6.253697114964677,0.1462336030235169,15,"{""a"": 0.1462336030235169, ""c"": 0.1342781962462221, ""r2"": 0.7627948865988953, ""T"": 6.253697114964677}"
0.7,7,7.452656597928802,0.13945753278654915,15,"{""a"": 0.13945753278654915, ""c"": 0.13155032253916252, ""r2"": 0.730739164182235, ""T"": 7.452656597928802}"
0.7,8,6.0510000974374645,0.14343908340721373,15,"{""a"": 0.14343908340721373, ""c"": 0.13285118044041358, ""r2"": 0.7114308917763791, ""T"": 6.0510000974374645}"
0.7,9,6.641844955838082,0.1422046799138326,15,"{""a"": 0.1422046799138326, ""c"": 0.13071852209690862, ""r2"": 0.6737337545669133, ""T"": 6.641844955838082}"
0.8,0,5.738191663609746,0.08904856946838205,15,"{""a"": 0.08904856946838205, ""c"": 0.09011627780485476, ""r2"": 0.6912332612377701, ""T"": 5.738191663609746}"
0.8,1,6.746931962911401,0.09284786878190995,15,"{""a"": 0.09284786878190995, ""c"": 0.0893393958528777, ""r2"": 0.7126003850303859, ""T"": 6.746931962911401}"
0.8,2,6.9553429047623565,0.0903502241957497,15,"{""a"": 0.0903502241957497, ""c"": 0.09033433497730542, ""r2"": 0.7471504534485087, ""T"": 6.9553429047623565}"
0.8,3,7.316253511900754,0.09207828112564433,15,"{""a"": 0.09207828112564433, ""c"": 0.08762558523293998, ""r2"": 0.6733093236205672, ""T"": 7.316253511900754}"
0.8,4,6.3047773999449435,0.09740915928444618,15,"{""a"": 0.09740915928444618, ""c"": 0.08806495012268555, ""r2"": 0.7496039222631004, ""T"": 6.3047773999449435}"
0.8,5,7.490049613392605,0.09505408231413924,15,"{""a"": 0.09505408231413924, ""c"": 0.08704174826340609, ""r2"": 0.7467636419352122, ""T"": 7.490049613392605}"
0.8,6,7.395417315724558,0.09136341821590435,15,"{""a"": 0.09136341821590435, ""c"": 0.08804374940391771, ""r2"": 0.749654866680975, ""T"": 7.395417315724558}"
0.8,7,6.2043815302331495,0.09465864182222347,15,"{""a"": 0.09465864182222347, ""c"": 0.08992731599312663, ""r2"": 0.7513321966495039, ""T"": 6.2043815302331495}"
0.8,8,6.826256631366716,0.09647277112256661,15,"{""a"": 0.09647277112256661, ""c"": 0.08866467162459969, ""r2"": 0.7422158755271344, ""T"": 6.826256631366716}"
0.8,9,7.252271845015562,0.0958984681019938,15,"{""a"": 0.0958984681019938, ""c"": 0.08712166926409078, ""r2"": 0.7041995708815134, ""T"": 7.252271845015562}"
0.9,0,7.217623792533499,0.047136846430701415,15,"{""a"": 0.047136846430701415, ""c"": 0.0447917987371807, ""r2"": 0.7072913802383693, ""T"": 7.217623792533499}"
0.9,1,7.1260423530453485,0.04889685930914355,15,"{""a"": 0.04889685930914355, ""c"": 0.04329246872864125, ""r2"": 0.7658395132878876, ""T"": 7.1260423530453485}"
0.9,2,5.530675137506094,0.046261653917773156,15,"{""a"": 0.046261653917773156, ""c"": 0.045057777082272765, ""r2"": 0.7556802575307433, ""T"": 5.530675137506094}"
0.9,3,7.16684169211323,0.0461981397768268,15,"{""a"": 0.0461981397768268, ""c"": 0.04433993766736556, ""r2"": 0.6869912745825946, ""T"": 7.16684169211323}"
0.9,4,6.8705768048963325,0.047412287346009954,15,"{""a"": 0.047412287346009954, ""c"": 0.044615399432915114, ""r2"": 0.7037475648333713, ""T"": 6.8705768048963325}"
0.9,5,5.993905405837245,0.04658730924128766,15,"{""a"": 0.04658730924128766, ""c"": 0.04441785225619807, ""r2"": 0.7126748031888903, ""T"": 5.993905405837245}"
0.9,6,7.7923070768633265,0.04613208449483448,15,"{""a"": 0.04613208449483448, ""c"": 0.044331914260113923, ""r2"": 0.7303218894662353, ""T"": 7.7923070768633265}"
0.9,7,6.933713161811617,0.046812132372417936,15,"{""a"": 0.046812132372417936, ""c"": 0.04508473171120129, ""r2"": 0.7436625072022903, ""T"": 6.933713161811617}"
0.9,8,5.98680502063137,0.04547449113207223,15,"{""a"": 0.04547449113207223, ""c"": 0.04608550474547419, ""r2"": 0.6750771767687576, ""T"": 5.98680502063137}"
0.9,9,6.894627786260066,0.04599021737931194,15,"{""a"": 0.04599021737931194, ""c"": 0.04481581187511663, ""r2"": 0.7162219633191854, ""T"": 6.894627786260066}"
1.0,0,,,15,"{""reason"": ""constant_visibility""}"
1.0,1,,,15,"{""reason"": ""constant_visibility""}"
1.0,2,,,15,"{""reason"": ""constant_visibility""}"
1.0,3,,,15,"{""reason"": ""constant_visibility""}"
1.0,4,,,15,"{""reason"": ""constant_visibility""}"
1.0,5,,,15,"{""reason"": ""constant_visibility""}"
1.0,6,,,15,"{""reason"": ""constant_visibility""}"
1.0,7,,,15,"{""reason"": ""constant_visibility""}"
1.0,8,,,15,"{""reason"": ""constant_visibility""}"
1.0,9,,,15,"{""reason"": ""constant_visibility""}"
